TOKEN,NE
N,0
o,0
-,0
..,0
3,0
.,0
Went,0
to,0
B,0
1783,0
4,0
th,0
to,0
27,0
th,0
-,0
..,0
November,0
.,0
Your,0
M,0
it,0
's,0
a,0
Manuscript,0
answer,0
a,0
l,0
etter,0
from,0
This,0
annotation,0
by,0
Hamilton,0
is,0
written,0
in,0
pencil,0
.,0
The,0
rest,0
of,0
the,0
text,0
on,0
the,0
page,0
has,0
been,0
overwritten,0
in,0
ink,0
and,0
it,0
seems,0
likely,0
",",0
though,0
not,0
certain,0
",",0
that,0
the,0
original,0
text,0
in,0
pencil,0
was,0
identical,0
to,0
the,0
overwritten,0
text,0
.,0
in,0
Dſs,0
Dr,0
.,0
of,0
Portland,0
s,0
Grandfather,0
s,0
Poſseſsion,0
&,0
hers,0
now,0
For,0
Man,0
sha,0
n't,0
stand,0
I,0
have,0
been,0
frown,0
'd,0
upon,0
by,0
a,0
King,0
--,0
oppreſs,0
'd,0
by,0
an,0
Usurper,0
--,0
but,0
I,0
'll,0
never,0
be,0
Hector,0
'd,0
by,0
a,0
Subject,0
Anne,0
D,0
The,0
rest,0
of,0
the,0
word,0
has,0
not,0
been,0
overwritten,0
and,0
the,0
pencil,0
is,0
too,0
faint,0
to,0
be,0
read,0
.,0
4,0
th,0
.,0
November,0
Tuesday,0
--,0
1803,0
Both,0
years,0
",",0
1803,0
and,0
1783,0
",",0
have,0
been,0
added,0
after,0
the,0
writing,0
of,0
the,0
main,0
text,0
",",0
with,0
1803,0
in,0
Hamilton,0
's,0
own,0
hand,0
.,0
However,0
",",0
this,0
is,0
evidently,0
a,0
mistake,0
",",0
as,0
the,0
rest,0
of,0
the,0
diary,0
is,0
dated,0
1783,0
at,0
the,0
time,0
of,0
writing,0
.,0
1783,0
B,0
.,0
in,0
my,0
dreſsing,0
Room,0
.,0
at,0
½,0
past,0
11,0
A,B-pers
Maria,I-pers
&,0
I,0
walk,0
'd,0
out,0
--,0
a,0
most,0
heavenly,0
day,0
as,0
warm,0
as,0
in,0
July,0
.,0
call,0
'd,0
at,0
Spencer,0
House,0
to,0
enquire,0
after,0
Lady,B-pers
Spencer,I-pers
.,0
at,0
Mrs.,B-pers
Delany,I-pers
s,0
--,0
heard,0
she,0
was,0
well,0
&,0
at,0
Bulst,0
rode,0
Miſs,B-pers
A,I-pers
Clarke,I-pers
left,0
me,0
at,0
Miſs,B-pers
Tryon,I-pers
s,0
where,0
I,0
staid,0
till,0
she,0
came,0
for,0
me,0
again,0
--,0
abt,0
.,0
½,0
past,0
1.,0
met,0
there,0
Miſs,B-pers
Vernon,I-pers
.,0
Miſs,B-pers
Gunning,I-pers
.,0
Sr.,B-pers
G.,I-pers
Baker,I-pers
sent,0
to,0
enquire,0
if,0
my,0
Uncle,0
Sir,B-pers
Wm,I-pers
.,I-pers
Hamilton,I-pers
was,0
come,0
.,0
heard,0
he,0
came,0
to,0
Town,B-place
last,0
night,0
.,0
dreſs,0
'd,0
when,0
I,0
came,0
home,0
",",0
din,0
'd,0
at,0
Dear,0
Lady,B-pers
King,I-pers
s,0
.,0
Mr.,B-pers
Mathias,I-pers
din,0
'd,0
there,0
",",0
in,0
ye,0
.,0
Eveng,0
went,0
wth,0
.,0
Lady,B-pers
&,0
Miſs,B-pers
W.,I-pers
King,I-pers
to,0
Mrs.,B-pers
Leland,I-pers
s.,0
met,0
there,0
Lady,B-pers
Wallingford,I-pers
.,0
a,0
Mrs.,B-pers
Adams,I-pers
the,0
Col,0
.,0
was,0
better,0
but,0
had,0
his,0
leg,0
upon,0
a,0
stool,0
&,0
we,0
were,0
below,0
work,0
&,0
conversation,0
.,0
Lady,B-pers
W,I-pers
.,I-pers
told,0
me,0
Lady,B-pers
F.,I-pers
Harpur,I-pers
was,0
come,0
&,0
was,0
going,0
to,0
her,0
.,0
I,0
sent,0
a,0
meſsage,0
.,0
we,0
workd,0
&,0
convers,0
'd,0
.,0
Lady,B-pers
K,I-pers
.,I-pers
brought,0
me,0
home,0
sup,0
'd,0
with,0
Miſs,B-pers
C,I-pers
's,I-pers
.,0
AM,B-pers
&,0
I,0
wrote,0
a,0
letter,0
to,0
Lady,B-pers
W,I-pers
.,I-pers
I,0
wrote,0
a,0
note,0
to,0
Mr.,B-pers
Wake,I-pers
&,0
my,0
Uncle,0
Wm,0
.,0
A,B-pers
M,I-pers
.,I-pers
play,0
'd,0
upon,0
ye,0
.,0
Harpsicord,0
went,0
to,0
bed,0
½,0
past,0
11,0
5,0
th,0
-,0
Novbr-,0
1783,0
Wednesday,0
--,0
Had,0
a,0
Cold,0
in,0
my,0
Limbs,0
--,0
had,0
hartshorn,0
&,0
tea,0
&,0
did,0
not,0
get,0
up,0
till,0
11,0
My,B-pers
Uncle,I-pers
Fredrick,I-pers
came,0
at,0
½,0
past,0
.,0
sent,0
AM,B-pers
.,I-pers
to,0
him,0
till,0
I,0
was,0
dreſs,0
'd,0
.,0
after,0
sitting,0
a,0
little,0
with,0
him,0
we,0
nt,0
walk,0
'd,0
together,0
to,0
Dowg,B-pers
.,I-pers
Lady,I-pers
Warwick,I-pers
s.,0
sat,0
some,0
time,0
with,0
her,0
.,0
saw,0
Genl,B-pers
.,I-pers
Clarke,I-pers
who,0
was,0
vastly,0
glad,0
to,0
see,0
me,0
.,0
My,0
Aunt,0
order,0
'd,0
her,0
Coach,0
&,0
took,0
me,0
&,0
my,0
Uncle,0
to,0
Mrs.,B-pers
Walkinshaw,I-pers
s,0
--,0
found,0
her,0
better,0
tho,0
still,0
lame,0
&,0
weak,0
from,0
her,0
fall,0
.,0
met,0
there,0
a,0
Mrs,B-pers
.,I-pers
&,0
Miſs,B-pers
Grant,I-pers
.,0
Stay,0
'd,0
abt,0
.,0
½,0
an,0
hour,0
Lady,B-pers
Warwick,I-pers
brought,0
me,0
home,0
",",0
neither,0
she,0
nor,0
my,0
Uncle,0
got,0
out,0
.,0
Mr.,B-pers
Brigham,I-pers
came,0
from,0
Dr,B-pers
Rycroft,I-pers
for,0
ye,0
.,0
rent,0
of,0
ye,0
.,0
House,0
.,0
paid,0
him,0
.,0
had,0
a,0
Note,0
from,0
Sr.,B-pers
Wm,I-pers
.,I-pers
Hamilton,I-pers
who,0
told,0
me,0
he,0
was,0
going,0
to,0
ye,0
.,0
Phillips,0
See,0
the,0
letter,0
from,0
Sir,0
William,0
Hamilton,0
to,0
Mary,0
Hamilton,0
in,0
HAM/1/4/4/5,0
",",0
where,0
Sir,0
William,0
mentions,0
visiting,0
the,0
Phillips,0
family,0
.,0
This,0
is,0
almost,0
certainly,0
the,0
family,0
of,0
Lady,0
Elizabeth,0
Phillips,0
(,0
relict,0
of,0
Sir,0
John,0
Phillips,0
MP,0
),0
who,0
lived,0
at,0
Norbiton,0
Place,0
",",0
Kingston,0
upon,0
Thames,0
",",0
with,0
her,0
three,0
daughters,0
Mary,0
",",0
Katherine,0
and,0
Joyce,0
.,0
--,0
but,0
should,0
return,0
to,0
Town,B-place
in,0
a,0
few,0
days,0
&,0
would,0
see,0
me,0
as,0
often,0
as,0
poſsible,0
.,0
See,0
the,0
letter,0
from,0
Sir,0
William,0
Hamilton,0
to,0
Mary,0
Hamilton,0
in,0
HAM/1/4/4/5,0
.,0
din,0
'd,0
at,0
home,0
",",0
after,0
wrote,0
a,0
joint,0
letter,0
wth,0
.,0
A,B-pers
Maria,I-pers
to,0
Miſs,B-pers
Glover,I-pers
--,0
at,0
6,0
o'Clock,0
went,0
with,0
Miſs,B-pers
Clarkes,I-pers
to,0
Mrs,B-pers
:,I-pers
Jackson,I-pers
s,0
--,0
drank,0
tea,0
&,0
Sup,0
'd,0
there,0
",",0
came,0
home,0
¼,0
past,0
11,0
o'Clock,0
6,0
th,0
.,0
Novbr,0
.,0
Thursday,0
--,0
My,B-pers
Uncle,I-pers
Frederick,I-pers
Mrs.,B-pers
Hamilton,I-pers
&,0
Monsieur,B-pers
Tremblay,I-pers
(,0
ye,0
.,0
Gentl,0
.,0
who,0
brought,0
my,0
Cousin,0
Robt,B-pers
.,I-pers
H,I-pers
.,I-pers
from,0
Geneva,B-place
),0
call,0
at,0
½,0
past,0
ten,0
for,0
me,0
to,0
go,0
to,0
Chiswick,B-place
where,0
Master,B-pers
Hamilton,I-pers
This,0
page,0
is,0
blank,0
",",0
possibly,0
blotting,0
paper,0
.,0
This,0
page,0
is,0
blank,0
",",0
possibly,0
blotting,0
paper,0
.,0
is,0
at,0
school,0
--,0
it,0
was,0
a,0
fine,0
Clear,0
day,0
&,0
we,0
had,0
a,0
pleasant,0
drive,0
.,0
Monr,B-pers
Tremblay,I-pers
seems,0
a,0
lively,0
sensible,0
Young,0
Man,0
good,0
humourd,0
&,0
full,0
of,0
observation,0
.,0
we,0
found,0
Master,B-pers
Hamilton,I-pers
Grown,0
&,0
I,0
think,0
improved,0
.,0
saw,0
Mr.,B-pers
Crawford,I-pers
ye,0
.,0
Master,0
of,0
ye,0
.,0
School,0
--,0
an,0
original,0
in,0
person,0
&,0
Manner,0
--,0
his,0
2,0
daughters,0
who,0
appear,0
'd,0
sensible,0
",",0
&,0
an,0
original,0
Old,0
Maiden,0
figure,0
of,0
a,0
Woman,0
wth,0
.,0
a,0
yellow,0
face,0
&,0
Yellow,0
ribbons,0
",",0
a,0
fine,0
Contrast,0
her,0
thin,0
scrggy,0
figure,0
to,0
the,0
Corpulent,0
Schoolmaster,0
.,0
a,0
Mr.Dr,B-pers
Coombes,I-pers
who,0
came,0
from,0
America,0
wth,0
.,0
Lord,B-pers
Carlisle,I-pers
came,0
in,0
",",0
a,0
sensible,0
Man,0
",",0
&,0
a,0
lady,0
who,0
talkd,0
of,0
Mrs.,B-pers
Williams,I-pers
ye,0
.,0
Queen,0
s,0
Nurse,0
&,0
c,0
.,0
a,0
Neice,0
of,0
Mrs.,B-pers
W,I-pers
.,I-pers
Husband,0
.,0
we,0
return,0
'd,0
to,0
Town,B-place
abt,0
.,0
1,0
o'Clock,0
.,0
they,0
set,0
me,0
down,0
but,0
did,0
not,0
come,0
in,0
.,0
Lady,B-pers
Dartrey,I-pers
call,0
'd,0
upon,0
me,0
I,0
went,0
down,0
&,0
sat,0
in,0
ye-,0
Coach,0
wth,0
her,0
a,0
few,0
Minutes,0
--,0
Lady,B-pers
Louisa,I-pers
Clayton,I-pers
&,0
Miſs,B-pers
Emily,I-pers
Clayton,I-pers
were,0
with,0
her,0
Lady,B-pers
D,I-pers
.,I-pers
said,0
if,0
she,0
could,0
get,0
a,0
place,0
on,0
Saturday,0
for,0
Mrs.,B-pers
Siddons,I-pers
she,0
wld,0
.,0
take,0
me,0
with,0
her,0
.,0
I,0
din,0
'd,0
at,0
home,0
&,0
sat,0
below,0
with,0
Miſs,B-pers
Clarkes,I-pers
all,0
ye,0
.,0
Eveg,0
.,0
recd,0
.,0
letters,0
from,0
Lady,B-pers
Wake,I-pers
&,0
Miſs,B-pers
Goldsworthy,I-pers
--,0
we,0
read,0
",",0
Abbé,0
du,0
Bois,0
Man,0
of,0
feeling,0
Henry,B-pers
Mackenzie,I-pers
(,0
1771,0
),0
",",0
