TOKEN,NE
22,0
d,0
-,0
London,B-place
May,0
5,0
th,0
-,0
1773,0
Cloe,0
I,0
write,0
two,0
lines,0
to,0
My,0
dear,0
Ward,0
just,0
to,0
ſay,0
I,0
got,0
hers,0
from,0
Canterbury,B-place
&,0
I,0
am,0
quite,0
well,0
thank,0
God,0
again,0
.,0
I,0
propose,0
sending,0
you,0
a,0
Dog,0
by,0
the,0
Coach,0
to,0
morrow,0
which,0
I,0
hope,0
you,0
'll,0
like,0
her,0
Name,0
is,0
Cloe,0
‘,0
Cloe,0
’,0
is,0
mentioned,0
in,0
several,0
subsequent,0
letters,0
from,0
Napier,0
to,0
Hamilton,0
",",0
along,0
with,0
‘,0
Fair,0
(,0
r,0
),0
y,0
’,0
",",0
‘,0
Fanchon,0
’,0
and,0
(,0
once,0
),0
‘,0
Patch,0
’,0
.,0
&,0
I,0
am,0
told,0
she,0
dances,0
&,0
plays,0
many,0
tricks,0
but,0
I,0
'll,0
leave,0
that,0
for,0
you,0
to,0
find,0
out,0
",",0
I,0
had,0
a,0
Puppy,0
of,0
my,0
own,0
Dog,0
for,0
you,0
but,0
a,0
horse,0
broke,0
its,0
Leg,0
so,0
I,0
was,0
oblig,0
'd,0
to,0
drown,0
it,0
",",0
and,0
a,0
Lady,0
gave,0
me,0
this,0
one,0
for,0
you,0
",",0
if,0
you,0
write,0
soon,0
derect,0
under,0
Cover,0
to,0
the,0
Earl,0
of,0
Panmure,0
Chesterfield,0
Street,0
May,B-place
fair,I-place
London,B-place
as,0
His,0
Lordship,0
will,0
always,0
know,0
where,0
to,0
ſend,0
it,0
to,0
me,0
.,0
Ld,B-pers
Cathcart,I-pers
&,0
family,0
leave,0
this,0
to,0
morrow,0
for,0
Scotland,B-place
Adieu,0
My,0
dearest,0
Mary,B-pers
believe,0
me,0
yours,0
most,0
Affctly-,0
N——r,B-pers
remember,0
me,0
to,0
Mrs,B-pers
Hamilton,I-pers
