TOKEN,NE
This,0
letter,0
is,0
transcribed,0
by,0
Hamilton,0
for,0
the,0
benefit,0
of,0
her,0
fiancé,0
",",0
John,0
Dickenson,0
(,0
HAM/2/15,0
pp.10-11,0
),0
.,0
3,0
d,0
Janry,0
1785,0
Hampton,B-place
This,0
apparent,0
dateline,0
appears,0
to,0
have,0
been,0
written,0
not,0
by,0
More,0
but,0
by,0
Hamilton,0
on,0
receipt,0
of,0
the,0
letter,0
.,0
And,0
so,0
we,0
all,0
fell,0
in,0
love,0
at,0
first,0
sight,0
did,0
we,0
?,0
For,0
the,0
paſsion,0
You,0
Say,0
Mr.,B-pers
D,I-pers
.,I-pers
conceived,0
for,0
us,0
is,0
returned,0
with,0
interest,0
.,0
In,0
Mrs.,B-pers
Garrick,I-pers
you,0
will,0
have,0
a,0
most,0
formidable,0
Rival,0
",",0
She,0
therefore,0
desires,0
You,0
may,0
be,0
told,0
of,0
your,0
danger,0
",",0
which,0
is,0
an,0
instance,0
of,0
generosity,0
not,0
very,0
usual,0
on,0
these,0
occasions,0
.,0
Seriously,0
tho,0
',0
",",0
we,0
are,0
delighted,0
with,0
his,0
unaffected,0
agreeable,0
manners,0
",",0
and,0
shou,0
'd,0
think,0
him,0
very,0
interesting,0
",",0
even,0
without,0
that,0
desire,0
of,0
thinking,0
him,0
so,0
which,0
his,0
connexion,0
with,0
You,0
wou,0
'd,0
naturally,0
inspire,0
.,0
I,0
suppose,0
I,0
may,0
by,0
this,0
time,0
condole,0
with,0
You,0
on,0
his,0
loſs,0
;,0
for,0
that,0
reason,0
I,0
am,0
glad,0
that,0
I,0
may,0
congratulate,0
you,0
on,0
the,0
arrival,0
of,0
Your,0
other,0
dear,0
friends,0
whose,0
society,0
will,0
help,0
to,0
console,0
You,0
I,0
hope,0
our,0
dear,0
Mrs.,B-pers
Carter,I-pers
has,0
had,0
a,0
prosperous,0
Journey,0
",",0
and,0
that,0
You,0
find,0
her,0
well,0
and,0
in,0
Spirits,0
;,0
pray,0
aſsure,0
her,0
of,0
my,0
most,0
affectionate,0
love,0
.,0
--,0
/,0
I,0
hope,0
you,0
have,0
thank,0
'd,0
the,0
Duchſs,0
.,0
.,0
of,0
Portland,0
again,0
and,0
again,0
for,0
her,0
noble,0
bounty,0
to,0
my,0
poor,0
Poeteſs,0
",",0
rich,0
Poeteſs,0
I,0
must,0
now,0
call,0
her,0
",",0
as,0
her,0
affairs,0
go,0
on,0
so,0
prosperously,0
.,0
When,0
You,0
see,0
Mrs.,B-pers
Delany,I-pers
pray,0
tell,0
her,0
that,0
I,0
most,0
respectfully,0
offer,0
her,0
all,0
the,0
good,0
wishes,0
of,0
this,0
good,0
season,0
and,0
that,0
I,0
heartily,0
wish,0
every,0
new,0
Year,0
may,0
bring,0
with,0
it,0
an,0
augmentation,0
of,0
bleſsings,0
to,0
her,0
.,0
If,0
you,0
have,0
not,0
seen,0
White,B-pers
's,0
(,0
Arabic,0
Profeſsor,0
),0
Sermons,0
let,0
me,0
recommend,0
them,0
to,0
You,0
.,0
They,0
are,0
a,0
Parallel,0
between,0
the,0
History,0
and,0
Doctrines,0
of,0
Christ,0
and,0
of,0
Mahomet,0
;,0
they,0
are,0
written,0
in,0
a,0
noble,0
and,0
manly,0
strain,0
of,0
Piety,0
",",0
sense,0
",",0
and,0
intelligence,0
of,0
the,0
Subject,0
;,0
they,0
unite,0
a,0
good,0
temper,0
with,0
a,0
warm,0
Spirit,0
",",0
and,0
are,0
eloquent,0
without,0
affectation,0
.,0
As,0
far,0
as,0
I,0
have,0
read,0
I,0
am,0
charmed,0
with,0
'em,0
When,0
you,0
write,0
to,0
me,0
",",0
which,0
in,0
charity,0
ought,0
to,0
be,0
soon,0
",",0
pray,0
mention,0
how,0
Lady,B-pers
Dartrey,I-pers
does,0
as,0
I,0
was,0
much,0
concerned,0
to,0
h,0
had,0
not,0
been,0
well,0
.,0
And,0
besure,0
tell,0
me,0
that,0
Mr.,B-pers
Walpole,I-pers
is,0
quite,0
recovered,0
",",0
or,0
I,0
shall,0
take,0
it,0
very,0
ill,0
at,0
your,0
hands,0
",",0
I,0
can,0
tell,0
you,0
.,0
Mrs.,B-pers
G,I-pers
.,I-pers
unites,0
in,0
kind,0
love,0
with,0
Your,0
very,0
affectionate,0
&,0
faithful,0
H.,B-pers
More,I-pers
Have,0
you,0
had,0
any,0
comfortable,0
Parties,0
yet,0
",",0
and,0
where,0
?,0
Hampton,B-place
last,0
day,0
of,0
the,0
old,0
Year,0
--,0
Heaven,0
send,0
us,0
a,0
happy,0
new,0
one,0
!,0
Remains,0
of,0
a,0
stamp,0
",",0
which,0
contains,0
the,0
number,0
‘,0
7,0
’,0
.,0
To,0
Miſs,B-pers
Hamilton,I-pers
Clarges,0
Street,0
Picadilly,0
This,0
address,0
is,0
written,0
vertically,0
.,0
Remains,0
of,0
a,0
stamp,0
",",0
apparently,0
reading,0
‘,0
PENY,0
POST,0
PAYD,0
|,0
1,0
FR,0
’,0
.,0
Remains,0
of,0
a,0
seal,0
",",0
in,0
red,0
wax,0
.,0
