TOKEN,NE
37,0
Weymouth,B-place
November,0
13,0
th,0
1790,0
My,0
dear,0
Friend,0
!,0
It,0
gave,0
me,0
great,0
pleasure,0
to,0
receive,0
your,0
letter,0
yesterday,0
which,0
I,0
did,0
on,0
my,0
return,0
from,0
Carne,B-place
",",0
Mr,B-pers
Li,I-pers
:,I-pers
Damer,I-pers
s,0
where,0
I,0
had,0
been,0
for,0
a,0
few,0
days,0
",",0
&,0
to,0
hear,0
that,0
you,0
&,0
yours,0
were,0
well,0
--,0
I,0
never,0
have,0
received,0
the,0
long,0
letter,0
you,0
mention,0
in,0
answer,0
to,0
my,0
last,0
",",0
&,0
have,0
often,0
wondered,0
why,0
you,0
did,0
not,0
write,0
--,0
indeed,0
I,0
should,0
have,0
written,0
to,0
you,0
again,0
to,0
have,0
inquired,0
the,0
Cause,0
&,0
to,0
have,0
inquired,0
after,0
you,0
",",0
but,0
I,0
really,0
have,0
led,0
so,0
unsettled,0
&,0
wanderi,0
n,0
g,0
a,0
life,0
ever,0
since,0
June,0
that,0
I,0
have,0
had,0
but,0
just,0
time,0
to,0
write,0
to,0
Mr,B-pers
Digby,I-pers
&,0
my,0
Sister,0
when,0
they,0
were,0
absent,0
&,0
have,0
been,0
a,0
most,0
miserable,0
corresponde,0
nt,0
&,0
obliged,0
to,0
throw,0
myself,0
on,0
the,0
mercy,0
of,0
all,0
my,0
Friends,0
--,0
I,0
am,0
sincerely,0
rejoiced,0
to,0
hear,0
of,0
your,0
health,0
happineſs,0
&,0
comfort,0
which,0
seems,0
to,0
have,0
been,0
pretty,0
well,0
established,0
ever,0
since,0
you,0
married,0
--,0
Mr,B-pers
Dickenson,I-pers
s,0
health,0
was,0
the,0
only,0
circumstance,0
wanting,0
to,0
compleat,0
it,0
",",0
&,0
little,0
Louisa,B-pers
must,0
indeed,0
be,0
a,0
continual,0
source,0
of,0
pleasure,0
and,0
delight,0
--,0
I,0
am,0
glad,0
your,0
House,0
is,0
become,0
&,0
becoming,0
a,0
comfortable,0
one,0
--,0
you,0
say,0
nothing,0
of,0
coming,0
to,0
Town,0
this,0
winter,0
or,0
spring,0
",",0
have,0
you,0
no,0
thoughts,0
of,0
it,0
?,0
Now,0
I,0
must,0
give,0
you,0
some,0
account,0
of,0
myself,0
--,0
I,0
spent,0
the,0
beginning,0
of,0
the,0
Summer,0
at,0
Horton,B-place
tho,0
',0
not,0
constantly,0
there,0
",",0
then,0
came,0
into,0
the,0
west,0
where,0
we,0
have,0
been,0
visiting,0
about,0
from,0
place,0
to,0
place,0
even,0
as,0
far,0
as,0
Devonshire,B-place
till,0
the,0
beginning,0
of,0
October,0
--,0
I,0
never,0
was,0
better,0
or,0
looked,0
better,0
in,0
my,0
life,0
--,0
certainly,0
never,0
was,0
happier,0
",",0
certainly,0
never,0
so,0
happy,0
--,0
&,0
thank,0
God,0
",",0
I,0
can,0
put,0
my,0
hand,0
on,0
my,0
heart,0
&,0
looking,0
up,0
to,0
Heaven,0
acknowledge,0
with,0
gratitude,0
and,0
delight,0
that,0
I,0
have,0
not,0
a,0
wish,0
",",0
but,0
for,0
the,0
continuance,0
of,0
the,0
bleſsings,0
I,0
enjoy,0
--,0
change,0
of,0
air,0
&,0
place,0
always,0
agrees,0
with,0
me,0
&,0
I,0
was,0
grown,0
quite,0
fat,0
&,0
rosy,0
--,0
we,0
came,0
here,0
the,0
9,0
th,0
to,0
pay,0
a,0
visit,0
to,0
my,0
Father,0
&,0
Bell,B-pers
who,0
were,0
come,0
for,0
her,0
's,0
&,0
my,0
Brother,0
's,0
bathing,0
&,0
meant,0
to,0
stay,0
about,0
a,0
fortnight,0
--,0
I,0
was,0
unfortunately,0
taken,0
ill,0
the,0
day,0
after,0
I,0
arrived,0
&,0
confined,0
3,0
weeks,0
",",0
it,0
was,0
then,0
thought,0
that,0
bathing,0
would,0
be,0
good,0
for,0
me,0
",",0
&,0
I,0
am,0
still,0
here,0
&,0
shall,0
remain,0
near,0
a,0
week,0
longer,0
--,0
I,0
have,0
bathed,0
11,0
times,0
&,0
it,0
agrees,0
with,0
me,0
exceſsivly,0
--,0
my,0
F,0
.,0
&,0
Bell,B-pers
left,0
me,0
on,0
Tuesday,0
",",0
are,0
gone,0
to,0
pay,0
some,0
visits,0
at,0
Mr,B-pers
Buckley,I-pers
's,0
Ld,B-pers
Digby,I-pers
's,0
&,0
Lord,B-pers
Ilchester,I-pers
s,0
in,0
their,0
way,0
to,0
Bath,B-place
where,0
they,0
will,0
be,0
next,0
week,0
&,0
where,0
my,0
Father,0
is,0
to,0
drink,0
the,0
waters,0
&,0
bathe,0
in,0
hopes,0
of,0
Perhaps,0
omission,0
of,0
'relief,0
from,0
',0
or,0
similar,0
.,0
a,0
fit,0
of,0
Gout,0
",",0
for,0
he,0
has,0
been,0
very,0
indifferent,0
lately,0
with,0
flying,0
gouty,0
&,0
rheumatic,0
pains,0
which,0
we,0
hope,0
Bath,B-place
will,0
remove,0
--,0
My,0
Brother,0
is,0
very,0
well,0
",",0
I,0
left,0
him,0
at,0
Carne,B-place
but,0
expect,0
him,0
here,0
to,0
day,0
",",0
he,0
leaves,0
me,0
on,0
Tuesda,0
y,0
&,0
is,0
going,0
to,0
make,0
some,0
visits,0
in,0
this,0
part,0
of,0
the,0
world,0
till,0
Xmas,0
--,0
we,0
go,0
from,0
hence,0
to,0
Kingston,B-place
(,0
Mrs,B-pers
I.,I-pers
Pitt,I-pers
s,0
),0
",",0
where,0
I,0
shall,0
meet,0
the,0
M.,B-pers
Pitts,I-pers
&,0
Cholmondely,B-pers
's,I-pers
",",0
then,0
to,0
Ly,B-pers
G.,I-pers
Buckley,I-pers
s,0
then,0
to,0
Sherbourne,B-place
&,0
Redlynch,B-place
(,0
Ld,B-pers
Ilchester,I-pers
),0
&,0
do,0
not,0
mean,0
to,0
be,0
in,0
Town,0
till,0
the,0
beginni,0
n,0
g,0
of,0
January,0
",",0
&,0
nothing,0
but,0
the,0
wish,0
of,0
seeing,0
my,0
Sister,0
&,0
Mr,B-pers
D,I-pers
's,0
duty,0
should,0
induce,0
us,0
to,0
go,0
so,0
soon,0
",",0
for,0
I,0
hate,0
London,B-place
as,0
a,0
place,0
&,0
am,0
so,0
well,0
&,0
so,0
happy,0
in,0
the,0
Country,0
",",0
&,0
Mr,B-pers
D,I-pers
.,I-pers
prefers,0
it,0
so,0
infinitly,0
",",0
that,0
I,0
look,0
forward,0
to,0
the,0
time,0
of,0
our,0
being,0
settled,0
there,0
entirely,0
with,0
infinite,0
pleasure,0
.,0
I,0
shall,0
receive,0
your,0
souvenir,0
my,0
dear,0
Friend,0
with,0
great,0
pleasure,0
",",0
&,0
shall,0
send,0
you,0
my,0
first,0
attempt,0
in,0
the,0
painting,0
way,0
by,0
the,0
first,0
opportunity,0
",",0
but,0
I,0
hardly,0
think,0
it,0
worth,0
your,0
acceptance,0
",",0
it,0
certainly,0
is,0
not,0
so,0
but,0
as,0
a,0
remembr,0
ance,0
I,0
have,0
done,0
very,0
little,0
this,0
Summer,0
",",0
but,0
continu,0
e,0
to,0
like,0
it,0
&,0
am,0
improved,0
--,0
adieu,0
my,0
dear,0
Friend,0
--,0
Mr,B-pers
D,I-pers
.,I-pers
is,0
absent,0
for,0
some,0
days,0
or,0
would,0
I,0
am,0
sure,0
send,0
his,0
love,0
--,0
remember,0
me,0
very,0
kindly,0
to,0
Mr,B-pers
Dickenson,I-pers
&,0
believe,0
me,0
ever,0
your,0
affec,0
:,0
&,0
sincere,0
C.M,B-pers
.,I-pers
Digby,I-pers
--,0
