TOKEN,NE
26,0
Thursday,0
26,0
th,0
-,0
August,0
1779,0
½,0
past,0
9,0
oclock,0
My,0
dearest,0
",",0
dearest,0
",",0
dearest,0
Sister,0
",",0
Friend,0
",",0
The,0
time,0
of,0
receipt,0
appears,0
to,0
the,0
right,0
of,0
this,0
salutation,0
.,0
I,0
hope,0
you,0
did,0
not,0
suspect,0
me,0
of,0
me,0
being,0
disingenuous,0
in,0
my,0
accounts,0
or,0
rather,0
in,0
my,0
confeſsions,0
concerning,0
ye,0
conversation,0
that,0
paſsed,0
between,0
W——,B-pers
R——,I-pers
William,0
'Billy,0
',0
Ramus,0
(,0
d.,0
1792,0
),0
was,0
from,0
1762,0
Page,0
of,0
the,0
Bedchamber,0
and,0
in,0
1769,0
promoted,0
to,0
Page,0
of,0
the,0
Backstairs,0
.,0
He,0
was,0
dismissed,0
in,0
1789,0
",",0
during,0
George,0
III,0
's,0
illness,0
",",0
as,0
reported,0
by,0
the,0
Morning,0
Post,0
of,0
March,0
1789,0
",",0
because,0
‘,0
detected,0
in,0
observing,0
his,0
Majesty,0
's,0
looks,0
and,0
gestures,0
during,0
the,0
absence,0
of,0
Dr.,0
Willis,0
with,0
a,0
curiousity,0
very,0
offensively,0
minute,0
’,0
.,0
A,0
persistent,0
legend,0
regarding,0
Princess,0
Elizabeth,0
was,0
that,0
the,0
‘,0
chest,0
pains,0
’,0
and,0
‘,0
spasms,0
’,0
she,0
suffered,0
in,0
youth,0
were,0
the,0
result,0
of,0
giving,0
birth,0
to,0
Ramus,0
's,0
children,0
",",0
to,0
whom,0
she,0
was,0
secretly,0
married,0
.,0
This,0
seems,0
extremely,0
unlikely,0
",",0
although,0
Dorothy,0
Stuart,0
seems,0
to,0
give,0
the,0
idea,0
a,0
measure,0
of,0
credit,0
(,0
see,0
D.,0
M.,0
Stuart,0
",",0
The,0
Daughters,0
of,0
George,0
III,0
",",0
Edinburgh,0
:,0
R.,0
R.,0
Clark,0
",",0
1939,0
",",0
p.144,0
),0
.,0
and,0
myself,0
about,0
yrself,0
.,0
I,0
give,0
you,0
my,0
honor,0
in,0
ye,0
.,0
most,0
sacred,0
manner,0
that,0
I,0
do,0
not,0
recollect,0
a,0
single,0
Syllable,0
more,0
paſsing,0
between,0
him,0
The,0
conjunction,0
&,0
or,0
and,0
is,0
omitted,0
.,0
me,0
",",0
so,0
far,0
from,0
ever,0
attempting,0
to,0
trust,0
myself,0
to,0
him,0
I,0
never,0
had,0
any,0
such,0
idea,0
",",0
&,0
I,0
hope,0
that,0
some,0
time,0
or,0
other,0
I,0
shall,0
be,0
able,0
to,0
make,0
him,0
sensible,0
of,0
his,0
fault,0
",",0
and,0
then,0
punish,0
him,0
in,0
a,0
manner,0
proper,0
to,0
shew,0
him,0
that,0
I,0
will,0
never,0
pardon,0
ingratitude,0
for,0
I,0
look,0
upon,0
it,0
almost,0
as,0
ye,0
.,0
worst,0
of,0
Vices,0
",",0
I,0
do,0
not,0
so,0
much,0
wonder,0
at,0
his,0
conduct,0
for,0
you,0
must,0
remember,0
my,0
old,0
favorite,0
reflection,0
",",0
“,0
that,0
impudence,0
and,0
deceit,0
always,0
go,0
together,0
”,0
Believe,0
me,0
my,0
swe,0
etest,0
Friend,0
I,0
have,0
always,0
found,0
it,0
so,0
",",0
as,0
well,0
in,0
people,0
of,0
higher,0
rank,0
sphere,0
in,0
life,0
as,0
in,0
those,0
of,0
a,0
lower,0
rank,0
.,0
However,0
you,0
will,0
say,0
think,0
at,0
least,0
if,0
you,0
do,0
not,0
say,0
it,0
",",0
(,0
but,0
you,0
scarce,0
ever,0
will,0
conceal,0
from,0
a,0
friend,0
those,0
thoughts,0
which,0
you,0
can,0
communicate,0
to,0
them,0
in,0
so,0
delicate,0
a,0
manner,0
as,0
you,0
generally,0
do,0
),0
que,0
c'est,0
tout,0
a,0
fait,0
hors,0
de,0
charactere,0
pour,0
for,0
a,0
young,0
man,0
like,0
me,0
thus,0
to,0
moralize,0
",",0
and,0
in,0
a,0
manner,0
to,0
teach,0
his,0
own,0
master,0
.,0
I,0
hope,0
you,0
will,0
find,0
a,0
me,0
a,0
pretty,0
apt,0
Scholar,0
",",0
and,0
that,0
I,0
ſhall,0
imbibe,0
with,0
ye,0
.,0
greatest,0
avidity,0
the,0
excellent,0
præcepts,0
you,0
are,0
so,0
good,0
as,0
to,0
give,0
