TOKEN,NE
The,0
first,0
image,0
is,0
of,0
an,0
archival,0
note,0
with,0
basic,0
metadata,0
",",0
the,0
location,0
in,0
the,0
Yale,0
Edition,0
of,0
Horace,0
Walpole,0
's,0
correspondence,0
",",0
and,0
the,0
provenance,0
of,0
the,0
document,0
.,0
This,0
note,0
appears,0
in,0
Lewis,0
(,0
1937-83,0
:,0
XXXI,0
",",0
400-401,0
),0
.,0
How,0
doubly,0
unfortunate,0
I,0
am,0
",",0
my,0
dear,0
madam,0
",",0
to,0
miſs,0
the,0
great,0
pleasure,0
I,0
shoud,0
have,0
had,0
in,0
receiving,0
you,0
&,0
Mrs,B-pers
Garrick,I-pers
&,0
Mr,B-pers
D,I-pers
.,I-pers
on,0
Saturday,0
",",0
&,0
in,0
being,0
engaged,0
to,0
dinner,0
on,0
Sunday,0
.,0
you,0
coud,0
make,0
me,0
no,0
amends,0
but,0
by,0
taking,0
a,0
house,0
in,0
this,0
Neighbourhood,0
next,0
Summer,0
--,0
if,0
I,0
coud,0
reck,0
upon,0
on,0
upon,0
another,0
Summer,0
!,0
a,0
thousand,0
good,0
&,0
kind,0
wishes,0
attend,0
you,0
all,0
!,0
Orford,B-pers
excuse,0
my,0
trembling,0
hand,0
!,0
1795,0
To,0
Mrs,B-pers
Dickenson,I-pers
The,0
address,0
is,0
written,0
vertically,0
in,0
the,0
centre,0
of,0
the,0
page,0
.,0
Lord,B-pers
Orford,I-pers
1795,0
This,0
annotation,0
is,0
written,0
vertically,0
at,0
the,0
bottom-right,0
side,0
of,0
the,0
page,0
.,0
Remains,0
of,0
a,0
seal,0
",",0
in,0
red,0
wax,0
.,0
This,0
page,0
is,0
blank,0
.,0
