TOKEN,NE
The,0
first,0
image,0
is,0
of,0
an,0
archival,0
note,0
with,0
basic,0
metadata,0
",",0
the,0
location,0
in,0
the,0
Yale,0
Edition,0
of,0
Horace,0
Walpole,0
's,0
correspondence,0
",",0
and,0
the,0
provenance,0
of,0
the,0
document,0
.,0
This,0
note,0
appears,0
in,0
Anson,0
&,0
Anson,0
(,0
1925,0
:,0
322,0
),0
and,0
in,0
Lewis,0
(,0
1937-83,0
:,0
XXXI,0
",",0
368,0
),0
.,0
in,0
his,0
own,0
hand,0
5,0
April,0
1792,0
My,0
dear,0
Madam,0
true,0
friends,0
are,0
the,0
best,0
restoratives,0
to,0
a,0
Convalescent,0
;,0
&,0
therefore,0
I,0
shall,0
always,0
be,0
glad,0
to,0
enjoy,0
any,0
moments,0
you,0
can,0
spare,0
",",0
&,0
shall,0
be,0
much,0
flattered,0
by,0
the,0
honour,0
of,0
a,0
Visit,0
from,0
Lord,B-pers
Stormont,I-pers
.,0
I,0
am,0
certainly,0
getting,0
better,0
",",0
but,0
snails,0
past,0
74,0
",",0
whose,0
Shells,0
have,0
been,0
much,0
smashed,0
&,0
often,0
",",0
do,0
not,0
renew,0
them,0
rapidly,0
.,0
pray,0
say,0
a,0
thousand,0
kind,0
things,0
to,0
Miſs,B-pers
More,I-pers
",",0
whom,0
I,0
hope,0
it,0
will,0
not,0
be,0
long,0
before,0
I,0
have,0
the,0
pleasure,0
of,0
seeing,0
.,0
yrs,0
most,0
gratefully,0
Orford,B-pers
To,0
Mrs,B-pers
Dickenson,I-pers
This,0
page,0
is,0
blank,0
.,0
