TOKEN,NE
51,0
I,0
hope,0
you,0
are,0
out,0
of,0
London,B-place
as,0
you,0
had,0
better,0
be,0
there,0
--,0
if,0
I,0
do,0
not,0
see,0
you,0
--,0
the,0
Weather,0
is,0
so,0
hot,0
that,0
I,0
can,0
not,0
send,0
my,0
usual,0
meſsenger,0
to,0
you,0
--,0
&,0
I,0
will,0
suppose,0
that,0
has,0
hinderd,0
your,0
tripping,0
over,0
here,0
--,0
Let,0
me,0
know,0
how,0
you,0
do,0
&,0
believe,0
me,0
faithfully,0
yours,0
&,0
.,0
c,0
MDelany,B-pers
Was,0
you,0
flirting,0
at,0
the,0
P——,0
of,0
W——,0
s,0
Breakfast,0
--,0
?,0
Were,0
you,0
hopping,0
at,0
Mrs.,B-pers
C——,I-pers
s,0
Ball,0
--,0
?,0
The,0
Prince,0
of,0
Wales,0
held,0
a,0
public,0
breakfast,0
in,0
the,0
gardens,0
of,0
Carleton,0
House,0
on,0
18,0
May,0
1784,0
",",0
in,0
honour,0
of,0
Charles,0
Fox,0
's,0
electoral,0
victory,0
.,0
This,0
was,0
followed,0
the,0
same,0
evening,0
by,0
a,0
celebration,0
ball,0
held,0
by,0
Mrs,0
Crewe,0
(,0
‘,0
News,0
’,0
",",0
Gloucester,0
Journal,0
",",0
24,0
May,0
1784,0
.,0
Seventeenth,0
and,0
Eighteenth,0
Century,0
Burney,0
Newspapers,0
Collection,0
.,0
Accessed,0
28-01-2021,0
),0
.,0
Mary,B-pers
It,0
is,0
unclear,0
if,0
this,0
refers,0
to,0
Georgiana,0
Mary,0
Anne,0
Port,0
(,0
who,0
is,0
writing,0
down,0
Mary,0
Delany,0
's,0
note,0
),0
",",0
or,0
her,0
mother,0
Mary,0
Port,0
.,0
says,0
you,0
will,0
Leave,0
me,0
no,0
room,0
to,0
say,0
anything,0
--,0
well,0
then,0
have,0
patience,0
&,0
I,0
will,0
have,0
done,0
--,0
Mrs,B-pers
.,I-pers
I,I-pers
.,I-pers
Comps-,0
Mark,0
from,0
a,0
red,0
sealing,0
wafer,0
.,0
Mr,B-pers
.,I-pers
I,I-pers
is,0
gone,0
--,0
over,0
the,0
hills,0
&,0
far,0
away,0
P.S,0
.,0
will,0
you,0
come,0
to,0
drink,0
Tea,0
with,0
me,0
this,0
evening,0
--,0
do,0
you,0
go,0
to,0
Mrs,B-pers
Walsingham,I-pers
s,0
tomorrow,0
I,0
go,0
to,0
Mrs.,B-pers
W——,I-pers
s,0
tomorrow,0
if,0
Able,0
my,0
Dr,0
.,0
Madam,0
tis,0
an,0
age,0
since,0
I,0
have,0
seen,0
you,0
--,0
my,0
Aunt,0
pines,0
after,0
you,0
--,0
she,0
has,0
dictated,0
this,0
note,0
to,0
me,0
so,0
by,0
bits,0
&,0
scraps,0
this,0
it,0
is,0
quite,0
a,0
riddle,0
--,0
if,0
you,0
have,0
read,0
Uncle,0
s,0
Hamilton,0
seems,0
to,0
have,0
acted,0
as,0
amanuensis,0
to,0
Mrs,0
Delany,0
on,0
at,0
least,0
one,0
occasion,0
",",0
judging,0
by,0
Court,0
Dewes,0
',0
reply,0
(,0
LWL,0
Mss,0
Vol,0
.,0
75,0
(,0
52,0
),0
",",0
dated,0
January,0
84,0
),0
.,0
It,0
is,0
possible,0
that,0
Georgina,0
's,0
remark,0
here,0
refers,0
to,0
another,0
such,0
occasion,0
.,0
letter,0
pray,0
send,0
it,0
--,0
I,0
am,0
Dr,0
.,0
M,0
.,0
yours,0
GMAPort,B-pers
23,0
.,0
May,0
.,0
84,0
Faint,0
indentation,0
from,0
wafer,0
seal,0
.,0
Miſs,B-pers
Hamilton,I-pers
Clarges,0
Stree,0
t,0
Red,0
sealing,0
wafer,0
.,0
23,0
d,0
May,0
1784,0
