TOKEN,NE
The,0
first,0
3,0
lines,0
",",0
a,0
short,0
paragraph,0
and,0
direction,0
to,0
Vesey,0
",",0
are,0
in,0
Walpole,0
's,0
hand,0
and,0
are,0
transcribed,0
in,0
HAM/1/6/2/7,0
(,0
1,0
),0
.,0
The,0
remaining,0
lines,0
and,0
direction,0
to,0
Hamilton,0
are,0
in,0
Vesey,0
's,0
hand,0
.,0
I,0
declare,0
I,0
will,0
not,0
be,0
convenient,0
to,0
you,0
madm,0
Flirt,0
if,0
you,0
do,0
not,0
invite,0
Sr,B-pers
Wm,I-pers
Hamilton,I-pers
whom,0
all,0
my,0
freinds,0
are,0
so,0
fond,0
off,0
I,0
expect,0
you,0
will,0
make,0
us,0
acquainted,0
To,0
miſsMiſs,B-pers
Miſs,I-pers
Hamilton,I-pers
This,0
address,0
line,0
is,0
written,0
vertically,0
in,0
the,0
middle,0
of,0
the,0
page,0
.,0
To,0
Miſs,B-pers
Hamilton,I-pers
This,0
address,0
is,0
written,0
upside,0
down,0
in,0
the,0
bottom-right,0
corner,0
.,0
Several,0
false,0
starts,0
have,0
been,0
made,0
on,0
this,0
address,0
.,0
It,0
is,0
possible,0
that,0
they,0
were,0
initially,0
written,0
before,0
the,0
sheet,0
was,0
folded,0
",",0
and,0
afterwards,0
hidden,0
from,0
view,0
by,0
the,0
folds,0
in,0
the,0
paper,0
.,0
Vesey,B-pers
This,0
annotation,0
is,0
written,0
vertically,0
in,0
the,0
left,0
margin,0
.,0
