TOKEN,NE
My,0
Dear,0
Miſs,B-pers
H,I-pers
.,I-pers
I,0
must,0
beg,0
their,0
Rl,0
Highſs,0
.,0
's,0
&,0
all,0
the,0
Company,0
to,0
excuse,0
my,0
coming,0
to,0
Dinner,0
",",0
I,0
should,0
be,0
but,0
a,0
Triste,0
Companion,0
as,0
I,0
could,0
not,0
partake,0
of,0
a,0
Morsel,0
of,0
your,0
good,0
things,0
.,0
I,0
think,0
fasting,0
&,0
keeping,0
myself,0
quiet,0
",",0
will,0
enable,0
me,0
to,0
fulfill,0
my,0
Engagement,0
to,0
Lady,B-pers
M,I-pers
Hume,I-pers
tonight,0
",",0
who,0
expects,0
me,0
a,0
little,0
after,0
Six,0
.,0
I,0
shall,0
order,0
the,0
Chaise,0
to,0
carry,0
me,0
there,0
",",0
but,0
shall,0
want,0
it,0
no,0
more,0
as,0
she,0
is,0
to,0
bring,0
me,0
home,0
at,0
Night,0
",",0
&,0
I,0
hope,0
I,0
shall,0
be,0
well,0
enough,0
to,0
join,0
you,0
at,0
Supper,0
Yrs,0
.,0
C.F,B-pers
.,I-pers
dont,0
think,0
of,0
sending,0
me,0
any,0
thing,0
",",0
for,0
I,0
am,0
better,0
without,0
it,0
9,0
August,0
1780,0
East,B-place
Bourne,I-place
This,0
annotation,0
is,0
written,0
vertically,0
on,0
the,0
right-hand,0
side,0
of,0
the,0
page,0
.,0
