TOKEN,NE
My,0
dear,0
Miſs,B-pers
Hamilton,I-pers
",",0
One,0
of,0
my,0
Servants,0
as,0
well,0
as,0
a,0
Person,0
that,0
has,0
call,0
'd,0
here,0
having,0
inform,0
'd,0
me,0
that,0
they,0
hear,0
for,0
certain,0
",",0
that,0
Lord,B-pers
Pomfret,I-pers
is,0
committed,0
to,0
the,0
Tower,0
",",0
George,0
Fermor,0
",",0
2nd,0
Earl,0
of,0
Pomfret,0
",",0
was,0
Lady,0
Charlotte,0
Finch,0
's,0
older,0
brother,0
.,0
On,0
6,0
November,0
1780,0
the,0
House,0
of,0
Lords,0
met,0
to,0
discuss,0
charges,0
against,0
Pomfret,0
relating,0
to,0
his,0
quarrel,0
with,0
the,0
Duke,0
of,0
Grafton,0
over,0
a,0
servant,0
.,0
A,0
motion,0
was,0
subsequently,0
passed,0
to,0
have,0
him,0
committed,0
to,0
the,0
Tower,0
of,0
London,0
'for,0
high,0
contempt,0
of,0
the,0
House,0
",",0
in,0
sending,0
a,0
challenge,0
",",0
and,0
for,0
using,0
language,0
to,0
another,0
peer,0
unfit,0
to,0
be,0
used,0
by,0
one,0
peer,0
to,0
another,0
',0
(,0
The,0
London,0
Magazine,0
",",0
or,0
the,0
Gentleman,0
's,0
Monthly,0
Intelligencer,0
",",0
Vol,0
.,0
49,0
",",0
1780,0
",",0
pp.565-566,0
),0
.,0
He,0
was,0
released,0
after,0
making,0
a,0
formal,0
apology,0
in,0
the,0
Lords,0
on,0
17,0
November,0
.,0
This,0
incident,0
would,0
",",0
no,0
doubt,0
",",0
have,0
been,0
the,0
cause,0
of,0
great,0
anxiety,0
(,0
and,0
probably,0
embarrassment,0
),0
to,0
his,0
sister,0
.,0
you,0
will,0
not,0
wonder,0
that,0
I,0
stay,0
at,0
home,0
",",0
envious,0
to,0
hear,0
the,0
particulars,0
of,0
what,0
has,0
paſs,0
'd,0
to,0
day,0
in,0
the,0
Houſe,0
upon,0
this,0
unhappy,0
Subject,0
",",0
therefore,0
hope,0
you,0
will,0
excuse,0
me,0
to,0
the,0
Princeſses,0
for,0
not,0
coming,0
to,0
Night,0
.,0
Yrs,0
.,0
ever,0
Sincerely,0
C.Finch,B-pers
Monday,0
Evening,0
7,0
th,0
-,0
Novbr,0
.,0
1780,0
