TOKEN,NE
This,0
letter,0
appears,0
in,0
Llanover,0
(,0
1862,0
:,0
67,0
),0
.,0
x,0
Bulstrode,0
Wednesday,0
14,0
th,0
Novr,0
1781,0
23,0
My,0
Dear,0
Madam,0
I,0
enclose,0
the,0
Title,0
of,0
the,0
book,0
as,0
The,0
Queen,0
commanded,0
must,0
beg,0
you,0
transcribe,0
it,0
as,0
my,0
dim,0
Eyes,0
will,0
not,0
suffer,0
me,0
to,0
write,0
it,0
better,0
.,0
It,0
is,0
impoſsible,0
for,0
me,0
to,0
expreſs,0
",",0
the,0
sense,0
I,0
have,0
of,0
the,0
honours,0
",",0
conferr,0
'd,0
on,0
me,0
by,0
their,0
majesties,0
;,0
but,0
you,0
know,0
well,0
how,0
to,0
do,0
justice,0
to,0
my,0
profound,0
respects,0
and,0
Gratitude,0
in,0
a,0
better,0
manner,0
than,0
I,0
can,0
do,0
it,0
myself,0
.,0
I,0
am,0
not,0
the,0
least,0
fatigued,0
(,0
tho,0
not,0
quite,0
so,0
young,0
as,0
when,0
I,0
scamper,0
'd,0
after,0
the,0
hounds,0
in,0
Pink,0
Lutestring,0
),0
‘,0
A,0
kind,0
of,0
glossy,0
silk,0
fabric,0
’,0
(,0
OED,0
s.v,0
.,0
lutestring,0
n2,0
.,0
Accessed,0
18-01-2021,0
),0
.,0
Mary,0
Delany,0
refers,0
here,0
to,0
an,0
anecdote,0
of,0
which,0
the,0
King,0
is,0
presumably,0
aware,0
.,0
Hamilton,0
details,0
this,0
anecdote,0
in,0
LWL,0
Mss,0
Vol,0
.,0
75,0
(,0
26,0
),0
.,0
by,0
the,0
part,0
I,0
bore,0
in,0
the,0
Royal,0
chase,0
;,0
but,0
delighted,0
with,0
the,0
recollection,0
of,0
so,0
pleasant,0
a,0
scene,0
.,0
The,0
Ducheſs,0
Dr,0
of,0
Portland,0
who,0
is,0
just,0
awake,0
perfectly,0
well,0
",",0
desires,0
her,0
best,0
compliments,0
to,0
you,0
",",0
and,0
that,0
you,0
will,0
present,0
her,0
humble,0
Duty,0
to,0
the,0
King,0
and,0
Queen,0
and,0
will,0
obey,0
obey,0
their,0
Majesties,0
most,0
pleasing,0
commands,0
tomorrow,0
at,0
the,0
appointed,0
hour,0
attended,0
by,0
My,0
Dear,0
Miſs,B-pers
Hamilton,I-pers
s,0
Llanover,0
(,0
1862,0
:,0
67,0
),0
has,0
s,0
here,0
.,0
most,0
affectionate,0
&,0
most,0
Obliged,0
hum,0
ble,0
Sert,0
MDelany,B-pers
