TOKEN,NE
18,0
28,0
th,0
-,0
July,0
1779,0
I,0
hope,0
you,0
will,0
not,0
be,0
offended,0
dearest,0
dearest,0
dearest,0
Sister,0
",",0
Friend,0
at,0
my,0
presuming,0
to,0
tell,0
you,0
as,0
in,0
yr,0
.,0
own,0
language,0
you,0
offended,0
my,0
pride,0
&,0
honor,0
in,0
the,0
last,0
Note,0
you,0
writ,0
me,0
.,0
However,0
I,0
will,0
not,0
enter,0
upon,0
any,0
thing,0
before,0
you,0
have,0
promised,0
me,0
to,0
calm,0
yr,0
.,0
Spirits,0
.,0
Keep,0
this,0
Letter,0
till,0
you,0
find,0
yourself,0
composed,0
",",0
and,0
in,0
a,0
fit,0
disposition,0
to,0
reason,0
",",0
&,0
let,0
not,0
yr,0
.,0
Spirits,0
be,0
so,0
much,0
flurried,0
.,0
You,0
tell,0
me,0
I,0
have,0
acted,0
ungenerously,0
in,0
relieving,0
you,0
from,0
yr,0
.,0
promeſs,0
",",0
by,0
putting,0
you,0
under,0
such,0
a,0
restraint,0
",",0
you,0
also,0
say,0
you,0
wish,0
that,0
I,0
may,0
learn,0
to,0
reason,0
more,0
justly,0
",",0
I,0
will,0
explain,0
my,0
motives,0
to,0
you,0
for,0
so,0
doing,0
",",0
as,0
I,0
once,0
promised,0
to,0
you,0
when,0
I,0
freely,0
gave,0
you,0
my,0
friendship,0
",",0
not,0
to,0
have,0
a,0
secret,0
of,0
my,0
Soul,0
concealed,0
from,0
a,0
friend,0
I,0
love,0
so,0
tenderly,0
.,0
Were,0
you,0
now,0
to,0
go,0
or,0
indeed,0
at,0
any,0
time,0
till,0
I,0
am,0
at,0
liberty,0
",",0
tho,0
',0
you,0
were,0
to,0
make,0
ever,0
so,0
good,0
an,0
excuse,0
such,0
as,0
yr,0
.,0
health,0
",",0
or,0
ill,0
treatment,0
",",0
the,0
World,0
&,0
indeed,0
all,0
ye,0
Domesticks,0
of,0
this,0
family,0
",",0
wld,0
..,0
endeavour,0
to,0
find,0
out,0
some,0
secret,0
reason,0
for,0
yr,0
.,0
departure,0
",",0
they,0
wld,0
..,0
const,0
ruct,0
the,0
innocent,0
visits,0
of,0
my,0
Messenger,0
",",0
as,0
well,0
as,0
ye——,0
little,0
attentions,0
I,0
have,0
shewn,0
you,0
",",0
neither,0
which,0
have,0
struck,0
them,0
yet,0
",",0
nor,0
wld,0
..,0
they,0
strike,0
them,0
now,0
nor,0
at,0
any,0
time,0
unleſs,0
you,0
was,0
to,0
think,0
of,0
going,0
into,0
some,0
private,0
reasons,0
",",0
&,0
they,0
wld,0
..,0
then,0
think,0
they,0
had,0
found,0
out,0
a,0
cause,0
for,0
yr,0
.,0
departure,0
which,0
I,0
do,0
not,0
think,0
of,0
a,0
nature,0
fit,0
to,0
be,0
mentioned,0
of,0
to,0
a,0
person,0
who,0
has,0
yr,0
such,0
disinterested,0
",",0
honorable,0
",",0
&,0
virtuous,0
notions,0
as,0
my,0
dearest,0
friend,0
has,0
.,0
Pardon,0
me,0
I,0
conjure,0
you,0
",",0
if,0
I,0
ſhall,0
make,0
use,0
of,0
any,0
improper,0
terms,0
expreſsions,0
",",0
or,0
if,0
I,0
should,0
speak,0
too,0
warmly,0
",",0
upon,0
this,0
subject,0
",",0
when,0
you,0
consider,0
it,0
as,0
ye,0
subject,0
dearest,0
dearest,0
",",0
dearest,0
Sister,0
",",0
ye,0
subject,0
of,0
all,0
others,0
in,0
which,0
I,0
look,0
upon,0
myself,0
as,0
most,0
interested,0
do,0
pardon,0
me,0
.,0
Were,0
you,0
then,0
to,0
go,0
some,0
time,0
hence,0
ye,0
.,0
same,0
cause,0
wld,0
..,0
be,0
attributed,0
to,0
it,0
",",0
I,0
could,0
not,0
",",0
could,0
not,0
",",0
could,0
not,0
bear,0
to,0
hear,0
ye,0
.,0
smallest,0
imputation,0
cast,0
upon,0
ye,0
.,0
spotleſs,0
Character,0
of,0
my,0
angelick,0
friend,0
",",0
you,0
are,0
purer,0
&,0
whiter,0
than,0
Snow,0
itself,0
.,0
I,0
do,0
not,0
mention,0
what,0
my,0
situation,0
wld,0
..,0
be,0
at,0
our,0
separation,0
",",0
that,0
I,0
have,0
already,0
told,0
you,0
in,0
one,0
of,0
my,0
former,0
Letters,0
",",0
if,0
my,0
interest,0
is,0
as,0
dear,0
to,0
you,0
",",0
as,0
you,0
tell,0
me,0
it,0
is,0
",",0
so,0
much,0
so,0
",",0
that,0
you,0
tell,0
me,0
say,0
",",0
you,0
wld,0
..,0
sacrifice,0
almost,0
every,0
thing,0
to,0
it,0
",",0
even,0
my,0
friendſhip,0
",",0
(,0
Oh,0
my,0
God,0
that,0
you,0
ever,0
could,0
have,0
said,0
this,0
),0
you,0
will,0
not,0
go,0
till,0
I,0
am,0
at,0
liberty,0
",",0
it,0
can,0
not,0
now,0
be,0
long,0
before,0
I,0
am,0
so,0
",",0
whereas,0
if,0
you,0
was,0
to,0
go,0
soon,0
you,0
would,0
not,0
only,0
ruin,0
me,0
in,0
ye,0
opinion,0
of,0
ye,0
World,0
",",0
but,0
in,0
what,0
is,0
much,0
more,0
dear,0
to,0
me,0
in,0
ye,0
eyes,0
of,0
my,0
Parents,0
",",0
for,0
I,0
could,0
not,0
conceal,0
ye,0
agonies,0
I,0
should,0
feel,0
.,0
If,0
you,0
found,0
yourself,0
slighted,0
or,0
ill,0
treated,0
I,0
would,0
then,0
have,0
you,0
go,0
",",0
only,0
inform,0
me,0
of,0
it,0
before,0
you,0
take,0
any,0
ſteps,0
towards,0
it,0
",",0
then,0
do,0
not,0
consider,0
what,0
my,0
unfortunate,0
situation,0
wld,0
..,0
be,0
",",0
wretched,0
as,0
I,0
then,0
should,0
be,0
",",0
I,0
would,0
willingly,0
sacrifice,0
ye,0
woes,0
I,0
could,0
not,0
hide,0
",",0
to,0
yr,0
.,0
tranquillity,0
",",0
peace,0
",",0
or,0
quiet,0
.,0
I,0
conjure,0
you,0
by,0
all,0
that,0
's,0
sacred,0
and,0
dear,0
to,0
you,0
do,0
not,0
quit,0
us,0
.,0
You,0
alarm,0
me,0
exceedingly,0
when,0
you,0
desire,0
me,0
not,0
to,0
ask,0
any,0
more,0
questions,0
at,0
present,0
",",0
See,0
the,0
draft,0
GEO/ADD/3/82/16,0
(,0
2,0
),0
added,0
by,0
Hamilton,0
on,0
a,0
blank,0
sheet,0
at,0
the,0
end,0
of,0
GEO/ADD/3/82/16,0
(,0
1,0
),0
.,0
&,0
that,0
you,0
will,0
soon,0
clear,0
up,0
and,0
explain,0
every,0
thing,0
to,0
you,0
me,0
",",0
I,0
will,0
not,0
then,0
",",0
O,0
how,0
readily,0
do,0
we,0
obey,0
when,0
you,0
we,0
really,0
love,0
!,0
I,0
can,0
not,0
however,0
help,0
being,0
very,0
impatient,0
to,0
know,0
what,0
they,0
are,0
.,0
Let,0
me,0
therefore,0
entreat,0
you,0
once,0
more,0
that,0
you,0
will,0
not,0
go,0
",",0
except,0
for,0
ye,0
reason,0
I,0
have,0
mentioned,0
",",0
I,0
pray,0
unto,0
God,0
constantly,0
to,0
dispose,0
yr,0
.,0
mind,0
to,0
grant,0
this,0
request,0
to,0
me,0
",",0
and,0
to,0
prevent,0
yr,0
.,0
Spirits,0
from,0
being,0
so,0
much,0
lowered,0
",",0
&,0
once,0
more,0
to,0
restore,0
you,0
that,0
look,0
of,0
natural,0
chearfulneſs,0
which,0
became,0
you,0
so,0
much,0
.,0
My,0
spirits,0
are,0
also,0
very,0
much,0
sunk,0
",",0
and,0
chearfulneſs,0
will,0
no,0
more,0
revisit,0
my,0
brow,0
",",0
until,0
I,0
hear,0
that,0
you,0
have,0
shaken,0
off,0
that,0
gloom,0
of,0
Melancholy,0
",",0
which,0
has,0
too,0
long,0
hung,0
upon,0
you,0
to,0
a,0
certain,0
degree,0
",",0
I,0
am,0
grown,0
emaciated,0
my,0
appetite,0
is,0
gone,0
",",0
&,0
forced,0
to,0
appear,0
gay,0
",",0
&,0
chearful,0
in,0
company,0
",",0
I,0
feel,0
ye,0
.,0
more,0
when,0
I,0
retire,0
into,0
my,0
own,0
private,0
room,0
be,0
it,0
only,0
for,0
a,0
single,0
moment,0
.,0
My,0
Gentlemen,0
attribute,0
it,0
to,0
some,0
little,0
Cold,0
I,0
have,0
caught,0
from,0
ye,0
.,0
change,0
of,0
ye,0
Weather,0
But,0
Alas,0
!,0
the,0
cause,0
has,0
taken,0
too,0
deep,0
root,0
soon,0
to,0
vanish,0
.,0
Wherefore,0
let,0
me,0
beseech,0
you,0
",",0
if,0
it,0
be,0
only,0
",",0
from,0
yr,0
.,0
tenderneſs,0
friendship,0
or,0
affection,0
to,0
me,0
",",0
you,0
would,0
calm,0
yr,0
.,0
soul,0
a,0
little,0
",",0
&,0
look,0
not,0
into,0
futurity,0
",",0
and,0
perceive,0
things,0
in,0
so,0
black,0
a,0
light,0
.,0
My,0
dearest,0
Father,0
not,0
long,0
ago,0
told,0
me,0
he,0
had,0
been,0
reading,0
a,0
Book,0
in,0
which,0
there,0
was,0
a,0
paſsage,0
which,0
struck,0
him,0
very,0
much,0
",",0
“,0
It,0
is,0
wrong,0
to,0
suppose,0
we,0
are,0
always,0
to,0
be,0
happy,0
in,0
this,0
World,0
",",0
but,0
it,0
is,0
impious,0
to,0
ye,0
.,0
Deity,0
",",0
to,0
suppose,0
we,0
are,0
always,0
to,0
be,0
unhappy,0
.,0
”,0
Precise,0
quotation,0
not,0
traced,0
.,0
It,0
is,0
possible,0
that,0
the,0
Prince,0
is,0
recalling,0
discussion,0
of,0
the,0
poem,0
Night,0
Thoughts,0
(,0
1742-1745,0
),0
",",0
written,0
by,0
his,0
father,0
's,0
chaplain-in-ordinary,0
",",0
Edward,0
Young,0
.,0
If,0
so,0
",",0
the,0
quotation,0
might,0
derive,0
with,0
embellishment,0
from,0
",",0
for,0
example,0
",",0
the,0
line,0
‘,0
'T,0
is,0
impious,0
in,0
a,0
good,0
man,0
to,0
be,0
sad,0
’,0
(,0
‘,0
The,0
Complaint,0
",",0
Night,0
IV,0
’,0
),0
.,0
Wherefore,0
let,0
me,0
entreat,0
of,0
you,0
dearest,0
dearest,0
dearest,0
Sister,0
",",0
friend,0
",",0
Angel,0
",",0
compose,0
yrself,0
.,0
and,0
see,0
things,0
in,0
a,0
better,0
prospect,0
.,0
I,0
will,0
consent,0
not,0
to,0
mention,0
ye,0
.,0
subject,0
of,0
Love,0
to,0
you,0
again,0
",",0
as,0
it,0
can,0
not,0
be,0
but,0
painful,0
to,0
us,0
both,0
",",0
let,0
it,0
however,0
unite,0
us,0
in,0
ye,0
.,0
bonds,0
of,0
ye,0
holiest,0
",",0
firmest,0
",",0
&,0
most,0
innocent,0
friendship,0
which,0
nothing,0
but,0
death,0
shall,0
annihilate,0
.,0
I,0
kiſsed,0
with,0
enthusiastick,0
fondneſs,0
(,0
't,0
is,0
yr,0
.,0
own,0
expreſsion,0
),0
every,0
mark,0
where,0
ye,0
Paper,0
was,0
blurred,0
with,0
yr,0
tears,0
",",0
O,0
Heaven,0
was,0
I,0
ye,0
.,0
cause,0
of,0
their,0
flowing,0
gracious,0
God,0
forbid,0
",",0
you,0
say,0
you,0
wished,0
you,0
never,0
had,0
seen,0
",",0
is,0
it,0
because,0
you,0
hate,0
me,0
",",0
no,0
that,0
can,0
not,0
be,0
",",0
for,0
yr,0
.,0
generous,0
mind,0
is,0
not,0
capable,0
of,0
calling,0
that,0
man,0
its,0
friend,0
",",0
whom,0
it,0
hates,0
",",0
or,0
is,0
it,0
because,0
you,0
look,0
upon,0
me,0
as,0
ye,0
.,0
cause,0
&,0
origin,0
of,0
18,0
/,0
2,0
all,0
yr,0
.,0
misfortunes,0
",",0
if,0
I,0
thought,0
you,0
did,0
you,0
should,0
see,0
my,0
face,0
no,0
more,0
;,0
I,0
can,0
see,0
therefore,0
but,0
one,0
reason,0
&,0
that,0
proceeds,0
from,0
yr,0
.,0
tenderneſs,0
for,0
me,0
",",0
that,0
is,0
that,0
you,0
are,0
afraid,0
that,0
I,0
shall,0
fall,0
&,0
sink,0
under,0
some,0
dreadful,0
misfortune,0
",",0
from,0
ye,0
.,0
impetuosity,0
",",0
violence,0
",",0
&,0
nobleneſs,0
of,0
my,0
attachment,0
.,0
I,0
own,0
my,0
sweetest,0
friend,0
",",0
you,0
to,0
a,0
degree,0
hurt,0
my,0
honor,0
(,0
another,0
expreſsion,0
of,0
yr,0
.,0
own,0
),0
in,0
recommending,0
to,0
me,0
to,0
destroy,0
",",0
yr,0
.,0
last,0
Letter,0
as,0
well,0
as,0
every,0
other,0
you,0
had,0
written,0
to,0
me,0
",",0
I,0
own,0
I,0
thought,0
you,0
had,0
confidence,0
in,0
me,0
as,0
to,0
suppose,0
I,0
would,0
execute,0
every,0
promise,0
I,0
made,0
to,0
you,0
most,0
especially,0
",",0
however,0
I,0
attribute,0
it,0
mostly,0
to,0
ye,0
general,0
flutter,0
yr,0
.,0
spirits,0
were,0
in,0
.,0
I,0
also,0
heard,0
of,0
yr,0
.,0
generosity,0
it,0
is,0
of,0
a,0
piece,0
with,0
the,0
rest,0
of,0
yr,0
.,0
great,0
",",0
noble,0
and,0
exalted,0
sentiments,0
",",0
however,0
I,0
can,0
not,0
help,0
confeſsing,0
it,0
hurt,0
my,0
pride,0
a,0
little,0
.,0
The,0
impending,0
danger,0
also,0
of,0
my,0
dear,0
Brother,0
W,B-pers
:,I-pers
for,0
I,0
understand,0
ye,0
two,0
fleets,0
are,0
now,0
in,0
sight,0
of,0
each,0
other,0
greatly,0
distreſses,0
me,0
.,0
This,0
probably,0
refers,0
to,0
the,0
Armada,0
campaign,0
of,0
1779,0
.,0
Spain,0
officially,0
declared,0
war,0
on,0
Britain,0
on,0
16,0
June,0
1779,0
having,0
signed,0
a,0
treaty,0
with,0
France,0
(,0
who,0
were,0
allied,0
with,0
America,0
during,0
the,0
War,0
of,0
Independence,0
),0
.,0
On,0
25,0
July,0
a,0
combined,0
fleet,0
of,0
French,0
and,0
Spanish,0
ships,0
had,0
sailed,0
north,0
with,0
the,0
intention,0
of,0
invading,0
Britain,0
",",0
entering,0
the,0
Channel,0
on,0
11,0
August,0
.,0
William,0
(,0
later,0
William,0
IV,0
),0
was,0
a,0
midshipman,0
in,0
the,0
Royal,0
Navy,0
at,0
this,0
time,0
",",0
not,0
quite,0
fourteen,0
years,0
old,0
.,0
Were,0
I,0
ever,0
to,0
lose,0
my,0
two,0
dearest,0
Parents,0
",",0
or,0
my,0
two,0
dearest,0
Brothers,0
F,B-pers
.,I-pers
&,0
W,B-pers
.,I-pers
nothing,0
in,0
ye,0
could,0
attach,0
me,0
to,0
this,0
World,0
but,0
yrself,0
in,0
