TOKEN	NE
AN	O
ACCOUNT	O
OF	O
THE	O
PROCEEDINGS	O
ON	O
THE	O
King	O
's	O
Commissions	O
Of	O
the	O
PEACE	O
,	O
And	O
Oyer	O
and	O
Terminer	O
,	O
and	O
Goal-delivery	O
of	O
Newgate	O
,	O
HELD	O
FOR	O
THE	O
City	O
of	O
London	O
,	O
and	O
County	O
of	O
Middlesex	O
,	O
at	O
Justice-Hall	O
,	O
IN	O
THE	O
OLD-BAYLY	O
.	O
The	O
2d	O
and	O
3d	O
Days	O
of	O
July	O
,	O
1684	O
.	O
And	O
in	O
the	O
36th	O
Year	O
of	O
His	O
Majesties	O
Reign	O
.	O
THE	O
Quarter-Sessions	O
of	O
Oyer	O
and	O
Terminer	O
,	O
and	O
Goal-Delivery	O
of	O
Newgate	O
,	O
being	O
held	O
at	O
Justice-Hall	O
in	O
the	O
Old-Bayly	O
,	O
London	O
,	O
on	O
Thursday	O
and	O
Friday	O
,	O
the	O
2d	O
and	O
3d	O
.	O
Days	O
of	O
July	O
,	O
1684	O
before	O
the	O
Honourable	O
Sir	O
Henry	B-pers
Tulse	I-pers
,	O
Knight	O
,	O
Lord	O
Mayor	O
of	O
the	O
City	O
of	O
London	O
,	O
Mr.	O
Baron	O
Street	O
,	O
Mr.	O
Justice	O
Holloway	O
,	O
Sir	O
Thomas	B-pers
Jenner	I-pers
,	O
Knight	O
,	O
one	O
of	O
his	O
Majesties	O
Serjeants	O
at	O
Law	O
,	O
and	O
Recorder	O
of	O
the	O
said	O
City	O
,	O
together	O
with	O
other	O
his	O
Majesties	O
Justices	O
of	O
the	O
City	O
of	O
London	O
,	O
and	O
Country	O
of	O
Middlesex	O
;	O
the	O
Prisoners	O
Tryed	O
before	O
them	O
,	O
and	O
Judgment	O
given	O
thereon	O
,	O
were	O
as	O
followeth	O
:	O
Ann	B-pers
Seal	I-pers
,	O
Indicted	O
for	O
Stealing	O
a	O
Silver	O
Beaker	O
,	O
a	O
Silver	O
Spoon	O
,	O
a	O
Silver	O
Taster	O
,	O
and	O
a	O
flaxen	O
pair	O
of	O
Sheets	O
,	O
from	O
Rowland	B-pers
Cartwright	I-pers
,	O
of	O
the	O
Parish	B-place
of	I-place
St.	I-place
Michael	I-place
Queen-hithe	I-place
,	O
London	O
,	O
with	O
whom	O
she	O
lived	O
as	O
a	O
Servant	O
,	O
until	O
the	O
5th	O
of	O
June	O
last	O
,	O
and	O
then	O
Run	O
away	O
from	O
him	O
,	O
carrying	O
with	O
her	O
the	O
said	O
Plate	O
,	O
&	O
c.	O
The	O
same	O
was	O
taken	O
upon	O
her	O
when	O
Apprehended	O
.	O
The	O
Prisoner	O
could	O
not	O
deny	O
she	O
had	O
the	O
Plate	O
,	O
but	O
said	O
her	O
Master	O
stands	O
Excommunicated	O
;	O
and	O
therefore	O
she	O
made	O
a	O
Question	O
,	O
whether	O
he	O
had	O
now	O
any	O
Right	O
to	O
his	O
Plate	O
;	O
or	O
some	O
such	O
frivolous	O
Excuse	O
.	O
She	O
was	O
found	O
Guilty	O
to	O
the	O
value	O
of	O
10	O
pence	O
.	O
[	O
Branding	O
.	O
See	O
summary	O
.	O
]	O
Giles	B-pers
Bernard	I-pers
Indicted	O
for	O
Stealing	O
four	O
Pewter	O
Dishes	O
,	O
nine	O
Pewter	O
Plates	O
,	O
and	O
two	O
Pewter	O
Sawcers	O
,	O
of	O
the	O
Goods	O
of	O
Henry	B-pers
Wood	I-pers
,	O
was	O
found	O
Guilty	O
to	O
the	O
value	O
of	O
10	O
d.	O
only	O
.	O
Jane	B-pers
Dickenson	I-pers
,	O
of	O
the	O
Parish	B-place
of	I-place
St.	I-place
Botolph	I-place
without	I-place
Aldgate	I-place
,	O
Indicted	O
for	O
Stealing	O
a	O
Holland	O
Sheet	O
and	O
other	O
Linnen	O
,	O
of	O
the	O
Goods	O
of	O
Rachel	B-pers
Mallow	I-pers
,	O
Widdow	O
;	O
which	O
Goods	O
she	O
Pawn	O
'd	O
to	O
a	O
Broker	O
,	O
and	O
coming	O
to	O
Sell	O
them	O
outright	O
to	O
another	O
Person	O
,	O
Inquiry	O
had	O
been	O
made	O
in	O
the	O
mean	O
time	O
after	O
her	O
,	O
she	O
was	O
thereupon	O
Apprehended	O
,	O
now	O
Tryed	O
,	O
and	O
found	O
Guilty	O
to	O
the	O
value	O
of	O
10	O
d.	O
[	O
Whipping	O
.	O
See	O
summary	O
.	O
]	O
John	B-pers
Davis	I-pers
,	O
Indicted	O
for	O
picking	O
the	O
Pocket	O
of	O
Margaret	B-pers
Delphos	I-pers
,	O
a	O
French-woman	O
,	O
as	O
she	O
was	O
at	O
the	B-place
French	I-place
Church	I-place
,	O
and	O
taking	O
from	O
her	O
one	O
Shilling	O
:	O
he	O
was	O
taken	O
in	O
the	O
Act	O
;	O
the	O
Shilling	O
falling	O
out	O
upon	O
the	O
Ground	O
.	O
He	O
is	O
found	O
Guilty	O
to	O
the	O
value	O
of	O
10	O
d.	O
[	O
Whipping	O
.	O
See	O
summary	O
.	O
]	O
Ann	B-pers
Jones	I-pers
,	O
and	O
Elizabeth	B-pers
Jones	I-pers
,	O
Indicted	O
for	O
Stealing	O
a	O
Silver	O
Bowl	O
or	O
Tumbler	O
,	O
value	O
50	O
s.	O
of	O
the	O
Goods	O
and	O
Chattels	O
of	O
Sir	O
Job	B-pers
Charleton	I-pers
Kt	O
.	O
It	O
appeared	O
they	O
were	O
Women	O
who	O
cryed	O
Strawberries	O
and	O
Cherries	O
about	O
the	O
Streets	O
and	O
some	O
of	O
the	O
Family	O
buying	O
of	O
their	O
Strawberries	O
,	O
delivering	O
them	O
the	O
Tumbler	O
to	O
measure	O
with	O
,	O
they	O
carryed	O
it	O
away	O
:	O
but	O
the	O
Jury	O
found	O
them	O
only	O
Guilty	O
to	O
the	O
value	O
of	O
10	O
d.	O
each	O
.	O
[	O
Whipping	O
.	O
See	O
summary	O
.	O
]	O
Edward	B-pers
Kirk	I-pers
,	O
Indicted	O
for	O
the	O
Murder	O
of	O
Joan	B-pers
Kirk	I-pers
his	O
Wife	O
,	O
by	O
cutting	O
her	O
Throat	O
:	O
upon	O
the	O
Tryal	O
it	O
appeared	O
he	O
was	O
a	O
Vintner	O
by	O
Trade	O
,	O
and	O
had	O
lived	O
about	O
Three	O
Weeks	O
a	O
Drawer	O
,	O
at	O
a	O
Tavern	O
in	O
Pyecorner	O
,	O
near	O
Smithfield	O
,	O
but	O
had	O
privately	O
Marryed	O
with	O
the	O
said	O
Woman	O
;	O
who	O
continued	O
also	O
a	O
Servant	O
,	O
at	O
a	O
Gentlemans	O
House	O
in	O
Old	O
Fish-street	O
.	O
The	O
first	O
Witness	O
against	O
him	O
was	O
his	O
Wives	O
Fellow-Servant	O
,	O
one	O
Sarah	B-pers
Miller	I-pers
;	O
who	O
said	O
,	O
that	O
on	O
Sunday	O
,	O
the	O
25th	O
,	O
of	O
May	O
last	O
,	O
between	O
Three	O
and	O
Four	O
in	O
the	O
Afternoon	O
,	O
Edward	B-pers
Kirk	I-pers
came	O
and	O
desired	O
his	O
Wife	O
to	O
go	O
out	O
with	O
him	O
,	O
under	O
pretence	O
to	O
go	O
see	O
a	O
Cousin	O
that	O
dwelt	O
on	O
