TOKEN	NE
THE	O
TRUE	O
NARRATIVE	O
OF	O
THE	O
PROCEEDINGS	O
AT	O
The	O
Sessions-House	O
IN	O
THE	O
OLD-BALY	O
,	O
Which	O
began	O
on	O
Fryday	O
the	O
10th	O
of	O
this	O
instant	O
September	O
,	O
and	O
ended	O
on	O
Monday	O
the	O
13	O
following	O
.	O
Giving	O
an	O
Account	O
of	O
most	O
of	O
the	O
Remarkable	O
Trials	O
there	O
,	O
viz	O
.	O
For	O
Murder	O
,	O
Fellonies	O
and	O
Burglaries	O
,	O
&	O
c.	O
with	O
a	O
particular	O
Relation	O
of	O
their	O
Names	O
,	O
and	O
the	O
places	O
of	O
their	O
committing	O
their	O
Facts	O
,	O
with	O
the	O
number	O
of	O
those	O
Condemned	O
to	O
die	O
,	O
Burn	O
'd	O
in	O
the	O
Hand	O
,	O
Transported	O
and	O
to	O
be	O
whipt	O
.	O
And	O
likewise	O
the	O
Trial	O
of	O
Thomas	B-pers
Sutton	I-pers
alias	O
Ford	O
,	O
and	O
Elizabeth	B-pers
Brown	I-pers
,	O
alias	O
Whitebread	O
for	O
Robbing	O
the	O
House	O
of	O
one	O
Mr.	O
King	O
at	O
the	O
two	O
Fighting	O
Cocks	O
on	O
London-Bridg	O
.	O
As	O
also	O
of	O
the	O
Trial	O
of	O
Madam	O
Elizabeth	B-pers
Cellier	I-pers
,	O
for	O
publishing	O
a	O
scandellous	O
Libel	O
,	O
Intituled	O
Mallice	O
Defeated	O
.	O
William	B-pers
Tucker	I-pers
,	O
John	B-pers
Mahue	I-pers
and	O
William	B-pers
Davis	I-pers
were	O
Indicted	O
for	O
being	O
accessary	O
to	O
the	O
death	O
of	O
Robert	B-pers
Stanly	I-pers
Esq	O
,	O
the	O
manner	O
of	O
that	O
unfortunate	O
accident	O
thus	O
,	O
Tucker	O
in	O
the	O
Company	O
of	O
two	O
more	O
being	O
upon	O
the	O
Ramble	O
and	O
being	O
high	O
flowen	O
gave	O
abuses	O
to	O
several	O
,	O
and	O
had	O
two	O
or	O
three	O
Scuffles	O
not	O
without	O
sharp	O
blows	O
,	O
which	O
so	O
inraged	O
them	O
,	O
that	O
coming	O
through	O
King	B-place
street	I-place
whereupon	O
they	O
drew	O
their	O
Swords	O
,	O
swearing	O
he	O
was	O
one	O
of	O
them	O
who	O
had	O
abused	O
them	O
,	O
and	O
thereupon	O
with	O
one	O
of	O
their	O
Rapiers	O
almost	O
cut	O
his	O
fore-Finger	O
off	O
the	O
which	O
not	O
being	O
well	O
looked	O
to	O
,	O
gangred	O
and	O
in	O
about	O
a	O
Months	O
space	O
Killed	O
him	O
but	O
it	O
not	O
being	O
proved	O
that	O
any	O
of	O
them	O
gave	O
him	O
the	O
Wound	O
,	O
not	O
that	O
Davis	O
was	O
in	O
the	O
Company	O
they	O
were	O
all	O
acquitted	O
.	O
George	B-pers
James	I-pers
,	O
was	O
arraigned	O
for	O
high	O
Treason	O
,	O
for	O
Coining	O
several	O
milled	O
shillings	O
,	O
groats	O
and	O
three	O
pences	O
,	O
in	O
the	O
likeness	O
of	O
the	O
Currant	O
and	O
Lawful	O
Moneys	O
of	O
England	O
,	O
and	O
endeavouring	O
to	O
put	O
away	O
the	O
same	O
,	O
upon	O
which	O
being	O
Apprehended	O
and	O
his	O
Lodging	O
searched	O
,	O
which	O
was	O
in	O
Holbourn	O
:	O
there	O
found	O
several	O
melting	O
Pots	O
,	O
peices	O
of	O
Mettals	O
,	O
and	O
peices	O
of	O
false	O
Coin	O
,	O
Scales	O
and	O
Waights	O
,	O
with	O
several	O
other	O
Implements	O
appertaining	O
to	O
that	O
pernicious	O
Imploy	O
:	O
his	O
Plea	O
was	O
that	O
they	O
were	O
delivered	O
to	O
him	O
by	O
a	O
strange	O
man	O
to	O
lay	O
up	O
for	O
him	O
,	O
with	O
several	O
other	O
slender	O
Excuses	O
,	O
yet	O
notwithstanding	O
,	O
the	O
Evidence	O
and	O
Monys	O
produced	O
,	O
the	O
Jury	O
brought	O
him	O
in	O
not	O
Guilty	O
.	O
William	B-pers
Haines	I-pers
,	O
