TOKEN	NE
A	O
NARRATIVE	O
of	O
the	O
Proceedings	O
at	O
the	O
Sessions	O
,	O
HELD	O
IN	O
Justice-Hall	O
AT	O
THE	O
OLD-BALY	O
.	O
SHEWING	O
The	O
Several	O
Crimes	O
of	O
the	O
Mallefactors	O
;	O
VIZ	O
.	O
Treasons	O
,	O
Murthers	O
,	O
Robberies	O
,	O
Burglaries	O
,	O
and	O
Fellonies	O
.	O
There	O
were	O
Sixteen	O
burned	O
in	O
the	O
hand	O
,	O
Three	O
Men	O
,	O
and	O
Three	O
Women	O
Condemned	O
,	O
but	O
two	O
of	O
them	O
pleaded	O
their	O
Bellies	O
,	O
and	O
were	O
Reprieved	O
by	O
the	O
Court	O
;	O
there	O
were	O
four	O
to	O
be	O
transported	O
,	O
and	O
one	O
to	O
stand	O
in	O
the	O
Pillory	O
.	O
With	O
Allowance	O
;	O
Roger	O
L'Estrange	O
.	O
Printed	O
for	O
John	B-pers
Billet	I-pers
.	O
1676	O
.	O
A	O
Narrative	O
of	O
the	O
Proceedings	O
at	O
the	O
Sessions	O
,	O
&	O
c.	O
Then	O
succeeded	O
the	O
Tryal	O
of	O
a	O
very	O
Young	O
Youth	O
,	O
who	O
was	O
Indicted	O
for	O
Stealing	O
one	O
quarter	O
of	O
a	O
Yard	O
of	O
Silk-Lutestring	O
,	O
and	O
a	O
quarter	O
of	O
a	O
yard	O
of	O
Mascarade	O
from	O
a	O
Taylor	B-pers
,	O
to	O
whom	O
he	O
was	O
a	O
Probationary	O
Apprentice	O
:	O
upon	O
his	O
Indictment	O
he	O
Childishly	O
and	O
Innocently	O
pleaded	O
Guilty	O
to	O
the	O
Fellony	O
:	O
but	O
the	O
Court	O
,	O
by	O
reason	O
of	O
his	O
Youth	O
,	O
ordered	O
him	O
to	O
be	O
brought	O
back	O
to	O
the	O
Barr	O
to	O
plead	O
to	O
his	O
Bill	O
,	O
and	O
he	O
pleaded	O
not	O
Guilty	O
,	O
and	O
was	O
quitted	O
.	O
After	O
this	O
a	O
Youth	O
was	O
tryed	O
for	O
a	O
burglary	O
committed	O
in	O
a	O
house	O
at	O
Finchley	B-place
:	O
the	O
man	O
said	O
,	O
his	O
house	O
was	O
broke	O
open	O
,	O
a	O
Napkin	O
,	O
a	O
Neats	O
,	O
and	O
some	O
silver	O
spoons	O
were	O
taken	O
away	O
,	O
but	O
he	O
knew	O
not	O
by	O
whom	O
;	O
then	O
another	O
Witness	O
was	O
called	O
,	O
and	O
he	O
said	O
that	O
he	O
was	O
in	O
the	O
Robbery	O
with	O
the	O
Prisoner	O
,	O
the	O
other	O
denyed	O
it	O
;	O
then	O
the	O
Evidence	O
said	O
that	O
he	O
was	O
in	O
that	O
,	O
and	O
in	O
at	O
least	O
twenty	O
other	O
Robberies	O
with	O
him	O
,	O
and	O
if	O
that	O
would	O
not	O
do	O
his	O
business	O
,	O
the	O
rest	O
should	O
;	O
be	O
pleasedto	O
know	O
that	O
this	O
his	O
accuser	O
was	O
a	O
very	O
great	O
Criminal	O
,	O
and	O
said	O
with	O
others	O
,	O
to	O
the	O
end	O
they	O
should	O
make	O
a	O
Candid	O
Discovery	O
:	O
but	O
the	O
Jury	O
acquitted	O
the	O
young	O
man	O
,	O
being	O
satisfied	O
that	O
such	O
fellows	O
often	O
prove	O
lame	O
in	O
their	O
prosecution	O
,	O
for	O
a	O
reward	O
it	O
is	O
supposed	O
they	O
spare	O
some	O
that	O
are	O
Guilty	O
,	O
and	O
often	O
lay	O
the	O
burthen	O
upon	O
those	O
that	O
least	O
deserve	O
it	O
.	O
There	O
were	O
two	O
men	O
drinking	O
,	O
and	O
there	O
arose	O
a	O
dispute	O
between	O
them	O
concerning	O
a	O
Spanish	O
word	O
,	O
one	O
affirmed	O
that	O
it	O
was	O
not	O
properly	O
exprest	O
,	O
the	O
other	O
gave	O
him	O
provoking	O
language	O
for	O
saying	O
so	O
,	O
he	O
reply	O
'd	O
,	O
Sir	O
I	O
know	O
not	O
how	O
to	O
bear	O
that	O
affront	O
;	O
then	O
said	O
the	O
other	O
if	O
you	O
like	O
it	O
not	O
follow	O
me	O
out	O
;	O
then	O
he	O
seemed	O
willing	O
,	O
but	O
was	O
prevented	O
by	O
the	O
rest	O
of	O
the	O
company	O
,	O
who	O
laboured	O
afterwards	O
to	O
compose	O
their	O
differences	O
,	O
and	O
they	O
seeming	O
well	O
reconcil	O
'd	O
;	O
the	O
company	O
left	O
them	O
,	O
about	O
an	O
hour	O
after	O
they	O
fell	O
to	O
quarrelling	O
again	O
,	O
and	O
being	O
out	O
of	O
doors	O
he	O
that	O
gave	O
the	O
unseemly	O
language	O
bid	O
the	O
other	O
draw	O
or	O
else	O
he	O
would	O
run	O
him	O
through	O
;	O
he	O
thereupon	O
unsheath	O
'd	O
his	O
Rapier	O
,	O
and	O
in	O
the	O
quarrel	O
run	O
the	O
challenger	O
into	O
the	O
arm	O
,	O
the	O
neighbours	O
soon	O
put	O
a	O
period	O
to	O
their	O
fighting	O
,	O
and	O
parted	O
them	O
.	O
But	O
the	O
wound	O
proved	O
mortal	O
,	O
and	O
the	O
other	O
was	O
therefore	O
accused	O
for	O
the	O
murther	O
,	O
but	O
the	O
Juryperceiving	O
by	O
the	O
evidence	O
that	O
he	O
was	O
compelled	O
to	O
draw	O
to	O
secure	O
his	O
life	O
,	O
brought	O
in	O
their	O
verdict	O
,	O
se	O
Defendendo	O
.	O
There	O
was	O
a	O
man	O
and	O
a	O
Woman	O
try	O
'd	O
for	O
a	O
Burglary	O
,	O
but	O
the	O
house	O
being	O
broken	O
open	O
in	O
the	O
day	O
time	O
,	O
it	O
was	O
esteem	O
'd	O
a	O
fellony	O
,	O
the	O
man	O
was	O
found	O
guilty	O
,	O
the	O
other	O
acquitted	O
being	O
his	O
wife	O
.	O
There	O
was	O
one	O
try	O
'd	O
for	O
breaking	O
open	O
a	O
house	O
at	O
High-gate	B-place
,	O
taking	O
away	O
a	O
brass	O
clock	O
,	O
and	O
a	O
Virginy-Nightingale	O
,	O
but	O
though	O
he	O
was	O
seen	O
that	O
day	O
with	O
the	O
clock	O
,	O
yet	O
the	O
evidence	O
could	O
not	O
swear	O
those	O
things	O
were	O
theirs	O
therefore	O
he	O
was	O
acquitted	O
.	O
There	O
was	O
one	O
indicted	O
for	O
cutting	O
a	O
Gentlewoman	O
s	O
pocket	O
,	O
and	O
taking	O
from	O
her	O
a	O
box	O
and	O
five	O
shilings	O
,	O
and	O
three	O
groats	O
,	O
she	O
being	O
apprehended	O
upon	O
suspition	O
,	O
and	O
search	O
being	O
made	O
they	O
found	O
a	O
box	O
like	O
hers	O
,	O
and	O
the	O
same	O
summ	O
was	O
in	O
it	O
,	O
but	O
she	O
would	O
not	O
swear	O
that	O
was	O
her	O
box	O
,	O
nor	O
that	O
her	O
money	O
,	O
every	O
like	O
not	O
being	O
the	O
same	O
,	O
therefore	O
she	O
was	O
in	O
like	O
manner	O
acquitted	O
.	O
Every	O
Age	O
,	O
nay	O
,	O
every	O
Sessions	O
brings	O
forth	O
new	O
Crimes	O
,	O
and	O
many	O
times	O
more	O
Prodigious	O
then	O
the	O
former	O
,	O
of	O
which	O
I	O
shall	O
give	O
you	O
a	O
Cursery	O
:	O
the	O
first	O
account	O
of	O
such	O
as	O
were	O
try	O
'd	O
this	O
Sessions	O
in	O
the	O
Old-Bayly	O
,	O
was	O
a	O
Murther	O
committed	O
by	O
a	O
Boy	O
,	O
aged	O
thirteen	O
years	O
and	O
a	O
Month	O
:	O
in	O
Christmas	O
time	O
he	O
unhappily	O
quarrel	O
'd	O
with	O
another	O
Boy	O
,	O
being	O
his	O
Fellow-Apprentice	O
,	O
about	O
their	O
Aprons	O
:	O
the	O
Prisoner	O
cut	O
the	O
others	O
Apron-strings	O
,	O
and	O
the	O
other	O
attempting	O
to	O
cut	O
his	O
,	O
the	O
Prisoner	O
took	O
a	O
Three-penny	O
Knife	O
,	O
and	O
stab	O
'd	O
him	O
in	O
the	O
Belly	O
:	O
then	O
he	O
run	O
out	O
,	O
and	O
cryed	O
,	O
Lord	O
Jesus	O
Receive	O
my	O
Soul	O
,	O
Daniel	O
has	O
Kill	O
'd	O
me	O
:	O
The	O
Young	O
Youth	O
was	O
committed	O
to	O
the	O
Gate-house	O
,	O
he	O
living	O
neer	O
Westminster	O
,	O
and	O
from	O
thence	O
brought	O
to	O
Newgate	O
,	O
and	O
Try	O
'd	O
at	O
the	O
Old-Bayly	O
:	O
he	O
had	O
been	O
taught	O
how	O
to	O
excuse	O
the	O
Fact	O
,	O
but	O
his	O
Memory	O
was	O
as	O
much	O
Corrupted	O
as	O
his	O
mind	O
,	O
so	O
that	O
he	O
made	O
an	O
imperfect	O
excuse	O
,	O
pretending	O
that	O
he	O
had	O
the	O
Knife	O
in	O
his	O
hand	O
,	O
and	O
the	O
other	O
came	O
running	O
towards	O
him	O
,	O
and	O
stumbled	O
upon	O
the	O
point	O
of	O
his	O
Knife	O
,	O
but	O
it	O
appeared	O
to	O
be	O
otherwise	O
to	O
the	O
Jury	O
,	O
and	O
they	O
brought	O
him	O
in	O
,	O
Guilty	O
of	O
Manslaughter	O
.	O
The	O
next	O
Fact	O
appeared	O
to	O
be	O
much	O
more	O
Barbarous	O
then	O
the	O
former	O
,	O
a	O
man	O
living	O
in	O
White-chappel	O
,	O
was	O
Arrested	O
by	O
a	O
Marshal's-man	O
,	O
and	O
as	O
soon	O
as	O
the	O
Officer	O
told	O
him	O
of	O
the	O
Arrest	O
,	O
he	O
with	O
a	O
bloody	O
hand	O
,	O
andbarbarous	O
mind	O
,	O
thrust	O
a	O
very	O
strange	O
Weapon	O
into	O
his	O
Belly	O
,	O
that	O
being	O
done	O
,	O
with	O
as	O
much	O
vigour	O
and	O
as	O
little	O
sence	O
and	O
grace	O
,	O
he	O
thrust	O
at	O
another	O
,	O
but	O
his	O
nimble	O
body	O
escaped	O
his	O
malicious	O
purpose	O
,	O
and	O
an	O
unexpected	O
Multitude	O
surprized	O
him	O
,	O
and	O
took	O
him	O
Prisoner	O
:	O
when	O
the	O
danger	O
of	O
his	O
further	O
mischief	O
was	O
over	O
,	O
they	O
begun	O
to	O
parley	O
with	O
him	O
,	O
and	O
asked	O
why	O
he	O
would	O
do	O
so	O
Barbarous	O
an	O
act	O
?	O
he	O
replyed	O
,	O
That	O
if	O
he	O
had	O
not	O
Kill	O
'd	O
the	O
Bayliff	O
,	O
he	O
should	O
have	O
gone	O
to	O
the	O
Marshalsey	O
on	O
foot	O
,	O
but	O
now	O
he	O
was	O
to	O
go	O
to	O
Newgate	O
in	O
a	O
Coach	O
:	O
but	O
though	O
he	O
seemed	O
to	O
be	O
of	O
a	O
resolute	O
mind	O
,	O
and	O
of	O
an	O
undaunted	O
courage	O
,	O
