TOKEN	NE
An	O
ACCOUNT	O
OF	O
THE	O
TRYALS	O
OF	O
SEVERAL	O
Notorious	O
MALEFACTORS	O
.	O
For	O
Murders	O
,	O
Fellonyes	O
and	O
Burglaries	O
,	O
Holden	O
at	O
the	O
Sessions-House	O
in	O
the	O
Old-Baily	O
,	O
for	O
the	O
City	O
of	O
London	O
and	O
County	O
of	O
Middlesex	O
.	O
AND	O
GOALE-DELIVERY	O
,	O
of	O
NEWGATE	O
.	O
Which	O
began	O
on	O
the	O
16.	O
of	O
this	O
Instant	O
January	O
,	O
and	O
ended	O
the	O
17	O
.	O
With	O
the	O
other	O
most	O
Remarkable	O
PROCEEDINGS	O
.	O
But	O
specially	O
the	O
Tryal	O
of	O
Mr.	O
St.	O
John	O
,	O
for	O
Killing	O
a	O
Gentleman	O
of	O
Lincolns	O
Inn	O
,	O
and	O
Elizabeth	B-pers
Crossman	I-pers
,	O
for	O
Murdering	O
her	O
Apprentice	O
with	O
a	O
Chissel	O
,	O
as	O
likewise	O
the	O
Debate	O
held	O
about	O
sending	O
the	O
Condemned	O
Popish	O
Priests	O
to	O
the	O
Isle	O
of	O
Scilly	O
.	O
Together	O
with	O
the	O
Names	O
of	O
the	O
Persons	O
Condemned	O
to	O
Dye	O
,	O
Burnt	O
in	O
the	O
Hand	O
,	O
Transported	O
and	O
to	O
be	O
Whipt	O
.	O
January	O
the	O
16	O
.	O
This	O
day	O
the	O
Sessions	O
for	O
the	O
City	O
of	O
London	O
.	O
County	O
of	O
Middlesex	O
,	O
and	O
Goal	O
Delivery	O
of	O
Newgate	O
,	O
began	O
at	O
the	O
Sessions-House	O
in	O
the	O
Old-Baily	O
,	O
where	O
the	O
proceedings	O
were	O
as	O
followeth	O
.	O
Elizabeth	B-pers
Scot	I-pers
was	O
Tryed	O
for	O
stealing	O
two	O
silver	O
Perfuming	O
Pots	O
,	O
two	O
silver	O
Cups	O
,	O
half	O
a	O
dozen	O
of	O
Spoons	O
,	O
and	O
some	O
other	O
pieces	O
of	O
Plate	O
,	O
on	O
the	O
29	O
of	O
December	O
,	O
from	O
one	O
Anthony	B-pers
Comizary	I-pers
a	O
Jew	O
,	O
living	O
near	O
Aldgate	O
,	O
she	O
being	O
taken	O
as	O
she	O
was	O
bringing	O
them	O
down	O
stairs	O
in	O
her	O
Apron	O
;	O
her	O
Plea	O
was	O
,	O
That	O
she	O
was	O
Drunk	O
,	O
and	O
knew	O
not	O
what	O
she	O
did	O
,	O
but	O
upon	O
the	O
Evidences	O
possitive	O
swearing	O
to	O
the	O
Fact	O
,	O
she	O
was	O
found	O
Guilty	O
.	O
[	O
Death	O
.	O
See	O
summary	O
.	O
]	O
Robert	B-pers
Huckle	I-pers
took	O
his	O
Tryal	O
,	O
as	O
a	O
Confederate	O
with	O
a	O
Servant	O
lately	O
living	O
at	O
Mr.	O
William	B-pers
Bethels	I-pers
in	O
Cornhil	B-place
,	O
and	O
assisting	O
her	O
on	O
the	O
4th	O
of	O
December	O
last	O
,	O
to	O
Rob	O
her	O
Master	B-pers
of	O
three	O
Diamond	O
Rings	O
,	O
ten	O
pieces	O
of	O
old	O
Gold	O
,	O
eighty	O
Guinies	O
,	O
half	O
a	O
dozen	O
of	O
silver	O
Spoons	O
,	O
two	O
standing	O
Cups	O
,	O
and	O
several	O
other	O
pieces	O
of	O
Plate	O
and	O
Rings	O
,	O
in	O
all	O
to	O
the	O
Value	O
of	O
300	O
l.	O
the	O
Robbery	O
being	O
committed	O
when	O
all	O
the	O
Family	O
,	O
that	O
servant	O
excepted	O
,	O
were	O
gone	O
to	O
Church	O
,	O
and	O
upon	O
herbeing	O
charged	O
with	O
it	O
,	O
she	O
Confessed	O
it	O
,	O
and	O
declared	O
that	O
the	O
Prisoner	O
inticed	O
her	O
to	O
break	O
open	O
the	O
Cup-board	O
where	O
the	O
Treasure	O
was	O
,	O
and	O
helped	O
her	O
away	O
with	O
it	O
,	O
and	O
he	O
upon	O
his	O
being	O
Apprehended	O
having	O
two	O
ten	O
shilling	O
pieces	O
of	O
old	O
Gold	O
,	O
a	O
Guinny	O
,	O
an	O
half	O
Guinny	O
about	O
him	O
,	O
and	O
as	O
the	O
Evidence	O
sworn	O
,	O
having	O
Confessed	O
the	O
same	O
,	O
the	O
Jury	O
brought	O
him	O
in	O
Guilty	O
.	O
George	B-pers
Emerson	I-pers
was	O
Tryed	O
for	O
stealing	O
a	O
silver	O
Tankard	O
,	O
specified	O
in	O
the	O
Indictment	O
to	O
be	O
worth	O
six	O
pound	O
,	O
the	O
Felony	O
being	O
committed	O
on	O
the	O
12	O
of	O
January	O
at	O
the	O
House	O
of	O
one	O
Morfield	B-pers
,	O
at	O
the	O
three	B-place
Black	I-place
Birds	I-place
in	I-place
Warwick	I-place
Lane	I-place
;	O
the	O
Witnesses	O
which	O
were	O
the	O
Woman	O
of	O
the	O
House	O
and	O
her	O
Daughter	O
,	O
who	O
swore	O
positive	O
to	O
the	O
Fact	O
;	O
and	O
on	O
the	O
other	O
side	O
the	O
Prisoner	O
endeavoured	O
to	O
clear	O
himself	O
,	O
by	O
bringing	O
several	O
people	O
to	O
testify	O
where	O
he	O
was	O
at	O
the	O
time	O
,	O
the	O
Felony	O
was	O
committed	O
,	O
the	O
which	O
he	O
produced	O
,	O
but	O
the	O
Court	O
being	O
dissatisfied	O
with	O
the	O
Testimony	O
of	O
one	O
of	O
them	O
,	O
by	O
reason	O
he	O
lived	O
in	O
White	O
Fryers	O
,	O
the	O
Prisoner	O
was	O
found	O
Guilty	O
.	O
Robert	B-pers
Mason	I-pers
being	O
Indicted	O
for	O
stealing	O
Hens	O
and	O
a	O
Cock	O
,	O
in	O
the	O
Parish	O
of	O
St.	B-place
Giles	I-place
Cripplegate	I-place
(	O
as	O
some	O
suppose	O
to	O
compleat	O
the	O
Turky	O
Feast	O
lately	O
held	O
in	O
Smithfield	O
he	O
was	O
found	O
Guilty	O
to	O
the	O
value	O
of	O
10	O
d.	O
and	O
so	O
is	O
like	O
to	O
have	O
but	O
sowr	O
sawce	O
to	O
his	O
Hollow	O
Bits	O
.	O
Robert	B-pers
Cundell	I-pers
of	O
St.	B-place
Katharines	I-place
was	O
Tryed	O
for	O
Stealing	O
a	O
Cloak	O
from	O
George	B-pers
Willet	I-pers
,	O
the	O
which	O
upon	O
Enquiry	O
was	O
found	O
in	O
his	O
House	O
;	O
he	O
Pleaded	O
,	O
That	O
he	O
Drinking	O
in	O
the	O
House	O
where	O
it	O
was	O
taken	O
from	O
,	O
by	O
an	O
over-sight	O
wrapped	O
it	O
up	O
amongst	O
his	O
own	O
things	O
,	O
but	O
that	O
being	O
lookt	O
upon	O
as	O
a	O
frivolous	O
Excuse	O
,	O
he	O
was	O
found	O
Guilty	O
.	O
Elizabeth	B-pers
Crosman	I-pers
,	O
of	O
St.	B-place
Martins	I-place
in	I-place
the	I-place
Fields	I-place
had	O
a	O
Bill	O
of	O
Indictment	O
preferred	O
against	O
her	O
for	O
Murthering	O
John	B-pers
Bret	I-pers
her	O
Apprentice	O
,	O
the	O
matter	O
of	O
Fact	O
thus	O
;	O
she	O
being	O
at	O
an	O
opposite	O
Ale	O
house	O
,	O
where	O
having	O
taken	O
a	O
Cup	O
