TOKEN	NE
THE	O
TRUE	O
NARRATIVE	O
OF	O
THE	O
PROCEEDINGS	O
AT	O
The	O
Sessions-House	O
IN	O
THE	O
OLD-BAYLY	O
Which	O
began	O
on	O
Monday	O
the	O
17th	O
of	O
this	O
Instant	O
January	O
,	O
and	O
ended	O
on	O
Tuesday	O
the	O
18th	O
following	O
.	O
Giving	O
an	O
Account	O
of	O
most	O
of	O
the	O
Remarkable	O
Trials	O
there	O
,	O
viz	O
.	O
For	O
Murder	O
,	O
Fellonies	O
and	O
Burglaries	O
,	O
&	O
c.	O
with	O
a	O
particular	O
Relation	O
of	O
their	O
Names	O
,	O
and	O
the	O
places	O
of	O
their	O
committing	O
their	O
Facts	O
,	O
with	O
the	O
number	O
of	O
those	O
Condemned	O
to	O
die	O
,	O
Burn	O
'd	O
in	O
the	O
Hand	O
,	O
Transported	O
and	O
to	O
be	O
whipt	O
.	O
But	O
more	O
particularly	O
of	O
the	O
Trial	O
and	O
Gondemnation	O
of	O
Alice	B-pers
Wigginton	I-pers
,	O
alias	O
Wiggens	O
,	O
for	O
Murdering	O
a	O
Child	O
of	O
about	O
12	O
or	O
14	O
years	O
of	O
Age	O
,	O
and	O
in	O
such	O
a	O
barbarous	O
manner	O
,	O
that	O
the	O
like	O
hath	O
scarce	O
been	O
heard	O
.	O
John	B-pers
Cooper	I-pers
and	O
Richard	B-pers
Johnson	I-pers
were	O
Indicted	O
for	O
the	O
Murther	O
of	O
one	O
Richard	B-pers
Washborne	I-pers
Gentleman	O
,	O
the	O
circumstances	O
as	O
follow	O
;	O
the	O
Prisoners	O
being	O
Sedanmen	O
,	O
had	O
as	O
they	O
said	O
,	O
been	O
carrying	O
one	O
Captain	O
Lucy	O
,	O
and	O
after	O
having	O
set	O
him	O
down	O
,	O
as	O
they	O
were	O
going	O
by	O
Nortnumberland-House	B-place
,	I-place
in	I-place
the	I-place
Strand	I-place
,	O
on	O
the	O
first	O
of	O
December	O
,	O
they	O
Jostelled	O
the	O
deceased	O
against	O
the	O
Rails	O
,	O
whereupon	O
he	O
struck	O
them	O
with	O
his	O
Cain	O
,	O
saying	O
,	O
that	O
since	O
they	O
undertook	O
the	O
work	O
of	O
Horses	O
,	O
they	O
ought	O
to	O
keep	O
the	O
Horse-way	O
,	O
this	O
began	O
the	O
Quarrel	O
,	O
after	O
which	O
they	O
fell	O
to	O
Fighting	O
,	O
in	O
which	O
conflict	O
the	O
deceased	O
was	O
so	O
wounded	O
and	O
bruised	O
,	O
that	O
in	O
thirteen	O
days	O
after	O
he	O
dyed	O
,	O
whereupon	O
the	O
Evidence	O
being	O
heard	O
for	O
both	O
parties	O
,	O
the	O
Jury	O
brought	O
them	O
in	O
Guilty	O
of	O
Manslaughter	O
.	O
John	B-pers
Oliver	I-pers
a	O
Frenchman	O
,	O
was	O
Indicted	O
for	O
robbing	O
one	O
Alexander	B-pers
Man	I-pers
,	O
at	O
Chearing-Cross	B-place
,	O
on	O
the	O
first	O
of	O
January	O
,	O
the	O
Prosecuter	O
keeping	O
a	O
Coffe-House	O
,	O
the	O
Prisoner	O
came	O
in	O
and	O
called	O
for	O
Coffe	O
,	O
staying	O
there	O
till	O
he	O
found	O
an	O
opportunity	O
to	O
get	O
innto	O
a	O
Chamber	O
where	O
he	O
got	O
a	O
Gold	O
Ring	O
,	O
and	O
several	O
other	O
things	O
,	O
which	O
were	O
taken	O
about	O
him	O
,	O
but	O
for	O
want	O
of	O
the	O
Evidences	O
being	O
in	O
Court	O
he	O
was	O
discharged	O
.	O
Thomas	B-pers
Wicks	I-pers
,	O
was	O
Arraigned	O
and	O
Tryed	O
,	O
for	O
that	O
he	O
in	O
the	O
Company	O
of	O
a	O
Fellow	O
called	O
little	O
Anthony	O
,	O
and	O
one	O
Smith	O
,	O
broke	O
open	O
the	O
House	O
of	O
one	O
Thomas	B-pers
Legisman	I-pers
,	O
living	O
in	O
the	O
Strand	B-place
,	O
during	O
the	O
time	O
that	O
He	O
and	O
his	O
Wife	O
were	O
at	O
a	O
Neighbours	O
house	O
at	O
Supper	O
,	O
taking	O
