TOKEN	NE
THE	O
PROCEEDINGS	O
AT	O
THE	O
Sessions	O
of	O
the	O
Peace	O
,	O
and	O
Oyer	O
and	O
Terminer	O
,	O
FOR	O
THE	O
City	O
of	O
LONDON	O
AND	O
County	O
of	O
MIDDLESEX	O
;	O
ON	O
Wednesday	O
the	O
8th	O
,	O
Thursday	O
the	O
9th	O
,	O
and	O
Friday	O
the	O
10th	O
of	O
April	O
,	O
1730	O
,	O
in	O
the	O
Third	O
Year	O
of	O
His	O
MAJESTY	O
's	O
Reign	O
.	O
Being	O
the	O
Fourth	O
SESSIONS	O
in	O
the	O
Mayoralty	O
of	O
the	O
Right	O
Honourable	O
Sir	O
RICHARD	B-pers
BROCAS	I-pers
,	O
Knt	O
.	O
Lord	O
Mayor	O
of	O
the	O
City	O
of	O
LONDON	O
,	O
in	O
the	O
Year	O
1730	O
.	O
No	O
IV	O
.	O
for	O
the	O
said	O
YEAR	O
.	O
LONDON	O
Printed	O
for	O
T.	O
PAYNE	O
,	O
at	O
the	O
Crown	O
in	O
Ivy-Lane	O
,	O
near	O
Pater-noster-Row	O
.	O
M.DCC.XXX	O
.	O
(	O
Price	O
Six	O
Pence	O
.	O
)	O
THE	O
PROCEEDINGS	O
AT	O
THE	O
Sessions	O
of	O
the	O
Peace	O
,	O
and	O
Oyer	O
and	O
Terminer	O
,	O
For	O
the	O
CITY	O
of	O
LONDON	O
;	O
AND	O
ON	O
The	O
King	O
's	O
Commission	O
of	O
Goal-Delivery	O
of	O
Newgate	O
,	O
held	O
at	O
Justice-Hall	O
in	O
the	O
Old-Bailey	O
;	O
for	O
the	O
CITY	O
of	O
London	O
,	O
and	O
COUNTY	O
of	O
Middlesex	O
.	O
On	O
Wednesday	O
,	O
Thursday	O
,	O
and	O
Friday	O
,	O
being	O
the	O
8th	O
,	O
9th	O
,	O
and	O
10th	O
of	O
April	O
1730	O
,	O
in	O
the	O
Third	O
Year	O
of	O
His	O
MAJESTY	O
's	O
Reign	O
,	O
BEFORE	O
the	O
Right	O
Honourable	O
Sir	O
RICHARD	B-pers
BROCAS	I-pers
,	O
Knt	O
.	O
Lord	O
Mayor	O
of	O
the	O
City	O
of	O
London	O
;	O
the	O
Rt	O
.	O
Honourable	O
the	O
Lord	O
Chief	O
Justice	O
Raymond	O
,	O
the	O
Honourable	O
Mr.	O
Baron	B-pers
Carter	I-pers
,	O
Mr.	O
Justice	O
Denton	O
,	O
the	O
Worshipful	O
Mr.	O
Serjeant	O
Raby	O
;	O
and	O
others	O
of	O
His	O
Majesty	O
's	O
Justices	O
of	O
Oyer	O
and	O
Terminer	O
,	O
and	O
Goal-Delivery	O
for	O
the	O
City	O
of	O
London	O
,	O
and	O
Goal-Delivery	O
of	O
Newgate	O
,	O
holden	O
for	O
the	O
said	O
City	O
and	O
County	O
of	O
Middlesex	O
.	O
London	O
Jury	O
.	O
Henry	B-pers
Allen	I-pers
.	O
John	B-pers
Martin	I-pers
.	O
Joseph	B-pers
Hall	I-pers
.	O
Richard	B-pers
Garton	I-pers
.	O
David	B-pers
White	I-pers
.	O
Thomas	B-pers
Stackhouse	I-pers
.	O
William	B-pers
Grosbury	I-pers
.	O
James	B-pers
Smith	I-pers
.	O
Joseph	B-pers
Bolt	I-pers
.	O
William	B-pers
Petley	I-pers
.	O
John	B-pers
Backwith	I-pers
.	O
Hammond	B-pers
Potter	I-pers
.	O
Middlesex	O
Jury	O
.	O
Samuel	B-pers
Chandler	I-pers
.	O
Thomas	B-pers
Coggin	I-pers
.	O
John	B-pers
Baker	I-pers
.	O
William	B-pers
Goddard	I-pers
.	O
Michael	B-pers
Tasman	I-pers
.	O
George	B-pers
Harrington	I-pers
.	O
William	B-pers
Pritchard	I-pers
.	O
Edward	B-pers
Owen	I-pers
.	O
William	B-pers
Wyat	I-pers
.	O
John	B-pers
Phillips	I-pers
.	O
James	B-pers
Perry	I-pers
.	O
Robert	B-pers
Brearcliff	I-pers
.	O
John	B-pers
Hopkins	I-pers
,	O
of	O
St.	B-place
John	I-place
Wapping	I-place
,	O
was	O
indicted	O
for	O
feloniously	O
stealing	O
a	O
Cock	O
and	O
a	O
Hen	O
,	O
the	O
Property	O
of	O
Thomas	B-pers
Spicer	I-pers
,	O
the	O
18th	O
of	O
December	O
last	O
.	O
The	O
Prosecutor	O
depos	O
'd	O
,	O
He	O
lost	O
the	O
Fowls	O
which	O
were	O
in	O
his	O
Shed	O
,	O
which	O
had	O
been	O
broken	O
open	O
,	O
and	O
found	O
them	O
at	O
one	O
Burnham	O
's	O
,	O
to	O
whom	O
the	O
Prisoner	O
had	O
sold	O
them	O
;	O
the	O
Fact	O
being	O
plainly	O
proved	O
,	O
the	O
Jury	O
found	O
him	O
Guilty	O
to	O
the	O
Value	O
of	O
10	O
d.	O
[	O
Whipping	O
.	O
See	O
summary	O
.	O
]	O
Bartholomew	B-pers
Nicholson	I-pers
,	O
of	O
St	B-place
.	I-place
Brides	I-place
,	O
was	O
indicted	O
for	O
assaulting	O
Francis	B-pers
Archibald	I-pers
,	O
putting	O
him	O
in	O
Fear	O
of	O
his	O
Life	O
,	O
and	O
taking	O
from	O
him	O
7	O
s.	O
in	O
Money	O
,	O
a	O
Handkerchief	O
,	O
and	O
a	O
clasp	O
'd	O
Knife	O
,	O
the	O
30th	O
of	O
March	O
last	O
.	O
The	O
Prosecutor	O
depos	O
'd	O
,	O
That	O
as	O
he	O
was	O
standing	O
in	O
Fleet-Street	O
,	O
and	O
seeing	O
the	O
Blue	O
Coat	O
Boys	O
pass	O
by	O
,	O
the	O
Prisoner	O
and	O
two	O
others	O
,	O
who	O
were	O
Walter	B-pers
James	I-pers
and	O
Thomas	O
Molineux	O
,	O
came	O
up	O
to	O
him	O
,	O
and	O
the	O
Prisoner	O
said	O
to	O
them	O
,	O
I	O
charge	O
you	O
take	O
this	O
Man	O
into	O
Custody	O
,	O
charging	O
him	O
with	O
being	O
a	O
Pick-pocket	O
,	O
and	O
they	O
carried	O
him	O
to	O
the	O
Sugar-Loaf	B-place
,	O
and	O
forced	O
him	O
into	O
a	O
Room	O
,	O
and	O
being	O
there	O
,	O
the	O
Prisoner	O
unbuttoned	O
his	O
Breeches	O
,	O
took	O
from	O
him	O
his	O
Money	O
,	O
Handkerchief	O
,	O
and	O
Knife	O
,	O
the	O
other	O
two	O
holding	O
his	O
Hands	O
behind	O
him	O
;	O
and	O
when	O
they	O
had	O
so	O
done	O
,	O
they	O
all	O
ran	O
away	O
,	O
the	O
Handkerchief	O
was	O
afterwards	O
delivered	O
to	O
him	O
again	O
by	O
James	O
.	O
The	O
Prisoner	O
pleaded	O
,	O
That	O
as	O
they	O
were	O
going	O
along	O
Fleet-Street	O
,	O
Molineux	O
said	O
to	O
him	O
,	O
this	O
is	O
a	O
Day	O
to	O
look	O
out	O
for	O
Pick-pocket	O
,	O
and	O
bid	O
him	O
look	O
out	O
;	O
that	O
he	O
seeing	O
the	O
Prosecutor	O
have	O
his	O
Hand	O
in	O
a	O
Gentleman	O
's	O
Pocket	O
,	O
he	O
apprehended	O
him	O
,	O
and	O
he	O
gave	O
them	O
the	O
Money	O
,	O
&	O
c.	O
so	O
run	O
away	O
from	O
them	O
;	O
but	O
the	O
Jury	O
not	O
giving	O
Credit	O
to	O
the	O
Prisoner	O
's	O
Plea	O
,	O
found	O
him	O
Guilty	O
of	O
Felony	O
.	O
[	O
Transportation	O
.	O
See	O
summary	O
.	O
]	O
Sarah	B-pers
Long	I-pers
,	O
alias	O
Sheppard	B-pers
,	O
of	O
St.	B-place
James	I-place
's	I-place
Westminster	I-place
,	O
was	O
indicted	O
for	O
feloniously	O
stealing	O
a	O
Snuff-Box	O
,	O
the	O
Property	O
of	O
Margaret	B-pers
Plane	I-pers
,	O
the	O
10th	O
of	O
September	O
last	O
.	O
The	O
Prosecutor	O
depos	O
'd	O
,	O
That	O
the	O
Prisoner	O
being	O
employed	O
as	O
a	O
Nurse	O
to	O
look	O
after	O
her	O
Grandmother	O
,	O
took	O
the	O
Box	O
out	O
of	O
a	O
Drawer	O
,	O
and	O
pawned	O
it	O
.	O
The	O
Prisoner	O
did	O
not	O
deny	O
her	O
having	O
the	O
Box	O
,	O
but	O
pleaded	O
,	O
that	O
the	O
Prosecutor	O
's	O
Grandmother	O
gave	O
it	O
her	O
in	O
Pledge	O
for	O
a	O
Guinea	O
that	O
she	O
lent	O
her	O
;	O
but	O
this	O
pretence	O
not	O
availing	O
,	O
the	O
Jury	O
found	O
her	O
Guilty	O
to	O
the	O
Value	O
of	O
4	O
s.	O
10	O
d.	O
[	O
Transportation	O
.	O
See	O
summary	O
.	O
]	O
Anthony	B-pers
Bagley	I-pers
,	O
alias	O
Baggerly	B-pers
,	O
of	O
St.	B-place
Margaret	I-place
's	I-place
Westminster	I-place
,	O
was	O
indicted	O
for	O
feloniously	O
stealing	O
Pewter	O
Dishes	O
,	O
Plates	O
,	O
and	O
other	O
Goods	O
,	O
in	O
the	O
Dwelling-House	O
of	O
John	B-pers
Holland	I-pers
,	O
the	O
6th	O
of	O
February	O
last	O
.	O
It	O
appear	O
'd	O
by	O
the	O
Evidence	O
,	O
that	O
the	O
Prisoner	O
lodg	O
'd	O
in	O
the	O
Prosecutor	O
's	O
House	O
,	O
and	O
had	O
at	O
times	O
carried	O
the	O
Goods	O
out	O
of	O
his	O
Lodging	O
,	O
pawned	O
some	O
,	O
and	O
sold	O
others	O
;	O
the	O
Fact	O
being	O
plainly	O
proved	O
,	O
the	O
Jury	O
found	O
him	O
Guilty	O
of	O
Felony	O
.	O
[	O
Transportation	O
.	O
See	O
summary	O
.	O
]	O
John	B-pers
Harris	I-pers
,	O
of	O
St.	B-place
James	I-place
's	I-place
Clerkenwell	I-place
,	O
was	O
indicted	O
for	O
stealing	O
an	O
Iron	O
Porridge	O
Pot	O
,	O
value	O
10	O
s.	O
the	O
Goods	O
of	O
Daniel	B-pers
Frankwell	I-pers
,	O
the	O
9th	O
of	O
February	O
last	O
.	O
The	O
Fact	O
was	O
plainly	O
proved	O
upon	O
the	O
Prisoner	O
,	O
and	O
he	O
having	O
nothing	O
to	O
plead	O
in	O
his	O
Defence	O
,	O
but	O
that	O
he	O
was	O
in	O
Liquor	O
,	O
the	O
Jury	O
found	O
him	O
Guilty	O
of	O
Felony	O
.	O
[	O
Transportation	O
.	O
See	O
summary	O
.	O
]	O
James	B-pers
Reynolds	I-pers
,	O
alias	O
Bush	B-pers
,	O
of	O
St.	B-place
James	I-place
's	I-place
Clerkenwell	I-place
,	O
was	O
indicted	O
for	O
feloniously	O
stealing	O
a	O
Ridinghood	O
,	O
and	O
divers	O
other	O
Wearing	O
Apparel	O
,	O
&	O
c.	O
in	O
the	O
Dwelling-House	O
of	O
Thomas	B-pers
Hardwick	I-pers
,	O
the	O
30th	O
of	O
January	O
last	O
.	O
The	O
Fact	O
being	O
proved	O
to	O
the	O
Satisfaction	O
of	O
the	O
Jury	O
;	O
he	O
was	O
found	O
Guilty	O
to	O
the	O
Value	O
of	O
39	O
s.	O
[	O
Transportation	O
.	O
See	O
summary	O
.	O
]	O
Joseph	B-pers
Malin	I-pers
,	O
of	O
St.	B-place
Ann	I-place
's	I-place
Westminster	I-place
,	O
was	O
indicted	O
for	O
feloniously	O
stealing	O
twenty-nine	O
Yards	O
of	O
Lace	O
,	O
value	O
30	O
l.	O
the	O
Goods	O
of	O
Anne	B-pers
Ridley	I-pers
,	O
the	O
1st	O
of	O
March	O
last	O
.	O
But	O
the	O
Evidence	O
not	O
being	O
sufficient	O
to	O
Convict	O
the	O
Prisoner	O
,	O
the	O
Jury	O
acquitted	O
him	O
.	O
Isaiah	B-pers
Emmery	I-pers
,	O
of	O
Isleworth	B-place
,	O
was	O
indicted	O
for	O
feloniously	O
stealing	O
Iron	O
Cheeks	O
,	O
Bars	O
of	O
Grates	O
,	O
&	O
c.	O
value	O
10	O
s.	O
the	O
Goods	O
