TOKEN	NE
THE	O
TRUE	O
NARRATIVE	O
OF	O
THE	O
PROCEEDINGS	O
AT	O
The	O
Sessions	O
House	O
IN	O
THE	O
OLD	O
BAYLY	O
which	O
began	O
on	O
Wednesday	O
the	O
18th	O
of	O
this	O
Instant	O
April	O
and	O
ended	O
on	O
Thursday	O
the	O
19th	O
following	O
;	O
Giving	O
an	O
Account	O
of	O
most	O
of	O
the	O
Remarkable	O
Trials	O
there	O
,	O
viz	O
.	O
For	O
Murder	O
Fellonies	O
and	O
Burglaries	O
,	O
&	O
c.	O
with	O
a	O
particular	O
Relation	O
of	O
their	O
Names	O
,	O
and	O
the	O
places	O
of	O
their	O
committing	O
their	O
Facts	O
,	O
with	O
the	O
number	O
of	O
those	O
Condemned	O
to	O
die	O
,	O
Burn	O
'd	O
in	O
the	O
Hand	O
,	O
Transported	O
and	O
to	O
be	O
whipt	O
.	O
Entered	O
according	O
to	O
ORDER	O
.	O
At	O
the	O
Sessions	O
of	O
Oyer	O
and	O
Terminer	O
that	O
began	O
at	O
the	O
Old-Bayly	O
on	O
Wednesday	O
the	O
18th	O
of	O
April	O
and	O
ended	O
the	O
19th	O
of	O
the	O
same	O
Instant	O
The	O
proceedings	O
were	O
these	O
.	O
Mary	B-pers
Smith	I-pers
was	O
Indicted	O
and	O
tryed	O
for	O
stealing	O
a	O
Coat	O
&	O
wastcoat	O
on	O
the	O
22th	O
of	O
February	O
last	O
,	O
from	O
Allen	B-pers
Tuller	I-pers
of	O
St.	B-place
Anns	I-place
Black	I-place
Fryars	I-place
whereupon	O
it	O
was	O
swore	O
against	O
her	O
that	O
she	O
had	O
sold	O
them	O
and	O
confessed	O
that	O
she	O
took	O
them	O
from	O
the	O
house	O
of	O
the	O
prosecutor	O
who	O
was	O
then	O
her	O
Master	O
;	O
to	O
which	O
she	O
pleaded	O
Ignorance	O
as	O
to	O
the	O
theft	O
,	O
saying	O
she	O
received	O
them	O
of	O
a	O
young	O
man	O
then	O
Lodging	O
in	O
the	O
house	O
,	O
of	O
whom	O
she	O
had	O
some	O
small	O
acquaintance	O
at	O
Cambridge	O
e	O
're	O
she	O
came	O
to	O
London	O
;	O
and	O
that	O
he	O
told	O
her	O
the	O
Cloaths	O
were	O
his	O
own	O
and	O
therefore	O
desired	O
her	O
to	O
sell	O
them	O
for	O
him	O
,	O
but	O
no	O
manner	O
of	O
proof	O
appearing	O
to	O
confirme	O
what	O
she	O
Alledged	O
the	O
Jury	O
found	O
her	O
Guilty	O
though	O
only	O
to	O
the	O
Value	O
of	O
10	O
d.	O
[	O
Branding	O
.	O
See	O
summary	O
.	O
]	O
James	B-pers
Hull	I-pers
being	O
Likewise	O
Indicted	O
for	O
Robing	O
the	O
Earl	B-pers
of	I-pers
Powis	I-pers
on	O
the	O
15th	O
of	O
February	O
last	O
of	O
15	O
Pounds	O
pleaded	O
Guilty	O
to	O
his	O
Indictment	O
.	O
[	O
Transportation	O
.	O
See	O
summary	O
.	O
]	O
Thomas	B-pers
Smith	I-pers
was	O
indicted	O
for	O
stealing	O
a	O
copper	O
pot	O
a	O
kettle	O
,	O
Saucepan	O
,	O
spoons	O
peuter	O
plates	O
and	O
the	O
Like	O
on	O
the	O
7	O
of	O
March	O
last	O
from	O
Henry	B-pers
Buttler	I-pers
of	O
Steptny	B-place
;	O
the	O
which	O
upon	O
his	O
tryal	O
appearing	O
only	O
that	O
one	O
of	O
the	O
pots	O
Lost	O
was	O
found	O
to	O
be	O
sold	O
by	O
him	O
to	O
a	O
brazier	O
;	O
to	O
counter	O
ballance	O
which	O
he	O
brought	O
witnesses	O
to	O
prove	O
that	O
he	O
bought	O
the	O
said	O
pot	O
of	O
one	O
Jones	O
now	O
prisoner	O
in	O
new-gate	O
for	O
the	O
said	O
Robery	O
and	O
that	O
he	O
gave	O
a	O
Market	O
price	O
for	O
it	O
being	O
his	O
trade	O
to	O
buy	O
things	O
at	O
second	O
hand	O
whereupon	O
he	O
was	O
acquitted	O
of	O
that	O
Indictment	O
Mary	B-pers
Baly	I-pers
,	O
was	O
Indicted	O
for	O
