TOKEN	NE
THE	O
PROCEEDINGS	O
ON	O
THE	O
KING	O
's	O
Commission	O
of	O
the	O
Peace	O
,	O
AND	O
Oyer	O
and	O
Terminer	O
,	O
and	O
Goal-Delivery	O
of	O
Newgate	O
,	O
held	O
for	O
the	O
CITY	O
of	O
London	O
,	O
and	O
COUNTY	O
of	O
Middlesex	O
,	O
at	O
Justice-Hall	O
in	O
the	O
Old	O
Bayly	O
,	O
ON	O
Wednesday	O
,	O
Thursday	O
,	O
and	O
Friday	O
,	O
being	O
the	O
19th	O
,	O
20th	O
,	O
and	O
21st	O
,	O
of	O
this	O
Instant	O
April	O
,	O
1721	O
.	O
In	O
the	O
seventh	O
Year	O
of	O
His	O
MAJESTY	O
's	O
Reign	O
.	O
BEFORE	O
the	O
Right	O
Honourable	O
Sir	O
JOHN	B-pers
FRYER	I-pers
,	O
Bart	O
.	O
Lord	O
Mayor	O
of	O
the	O
City	O
of	O
London	O
;	O
Mr.	O
Baron	B-pers
Price	I-pers
,	O
John	B-pers
Raby	I-pers
,	O
Esq	O
;	O
Deputy	O
Recorder	O
;	O
and	O
several	O
of	O
his	O
Majesty	O
's	O
Justices	O
of	O
the	O
Peace	O
for	O
the	O
City	O
of	O
London	O
,	O
and	O
Country	O
of	O
Middlesex	O
.	O
The	O
Jurors	O
Names	O
were	O
as	O
followeth	O
:	O
London	O
Jury	O
.	O
John	B-pers
Bradford	I-pers
,	O
Charles	B-pers
Wood	I-pers
,	O
Thomas	B-pers
Parr	I-pers
,	O
Benjamin	B-pers
Noble	I-pers
,	O
Nicholas	B-pers
Took	I-pers
,	O
John	B-pers
Wright	I-pers
,	O
Francis	B-pers
Halford	I-pers
,	O
John	B-pers
Wilson	I-pers
.	O
Robert	B-pers
Hammilton	I-pers
,	O
John	B-pers
Cook	I-pers
,	O
John	B-pers
Harrison	I-pers
,	O
Thomas	B-pers
King	I-pers
,	O
Middlesex	O
Jury	O
.	O
Josiah	B-pers
Tidmarsh	I-pers
,	O
Thomas	B-pers
Hull	I-pers
,	O
John	B-pers
Johnson	I-pers
,	O
William	B-pers
Bezar	I-pers
,	O
Joseph	B-pers
Trueman	I-pers
,	O
Daniel	B-pers
Lee	I-pers
,	O
James	B-pers
Guiney	I-pers
,	O
Thomas	B-pers
Phillips	I-pers
,	O
Job	B-pers
Mills	I-pers
,	O
William	B-pers
Clements	I-pers
,	O
John	B-pers
Wilson	I-pers
,	O
Joseph	B-pers
Huddlestone	I-pers
.	O
The	O
proceedings	O
were	O
as	O
followeth	O
:	O
William	B-pers
Smithhurst	I-pers
of	O
St.	B-place
Peter	I-place
in	I-place
Cornhill	I-place
,	O
was	O
indicted	O
for	O
privately	O
stealing	O
80	O
Ells	O
of	O
Dowlas	O
,	O
value	O
5	O
l.	O
56	O
Ells	O
of	O
Garlick	O
Holland	O
,	O
value	O
5	O
l.	O
and	O
40	O
Ells	O
of	O
Bag	O
Holland	O
,	O
in	O
the	O
Warehouse	O
of	O
William	B-pers
Plummer	I-pers
and	O
William	B-pers
Pomroy	I-pers
,	O
on	O
the	O
13th	O
of	O
this	O
Instant	O
April	O
.	O
Mr.	O
Plummer	O
deposed	O
,	O
that	O
he	O
hired	O
the	O
Prisoner	O
to	O
look	O
after	O
his	O
Horses	O
and	O
assist	O
in	O
his	O
Ware-House	O
,	O
that	O
he	O
took	O
the	O
Goods	O
out	O
of	O
the	O
Ware-House	O
,	O
which	O
be	O
confest	O
(	O
when	O
taken	O
)	O
and	O
the	O
several	O
Persons	O
he	O
had	O
sold	O
them	O
to	O
.	O
Mr.	O
Eudal	O
deposed	O
,	O
that	O
he	O
bought	O
26	O
Ells	O
of	O
Dowlas	O
of	O
him	O
and	O
Joseph	B-pers
Lee	I-pers
deposed	O
,	O
that	O
the	O
Prisoner	O
gave	O
him	O
the	O
Key	O
of	O
Mr.	O
Plummer	O
's	O
Stable	O
to	O
take	O
out	O
the	O
Garlick	O
Holland	O
.	O
which	O
he	O
did	O
.	O
His	O
Confession	O
before	O
the	O
Justice	O
was	O
read	O
in	O
Court	O
,	O
and	O
he	O
also	O
owned	O
the	O
Fact	O
on	O
his	O
Tryal	O
.	O
The	O
Jury	O
found	O
him	O
Guilty	O
.	O
Death	O
.	O
Katherine	B-pers
Miller	I-pers
,	O
of	O
St.	B-place
Dunstan	I-place
in	I-place
the	I-place
East	I-place
,	O
was	O
indicted	O
for	O
feloniously	O
stealing	O
a	O
Cheese	O
,	O
value	O
2	O
s.	O
the	O
Goods	O
of	O
William	B-pers
Clendon	I-pers
,	O
on	O
the	O
10th	O
of	O
March	O
last	O
.	O
She	O
was	O
also	O
indicted	O
a	O
Second	O
time	O
.	O
by	O
the	O
Name	O
of	O
Katharine	B-pers
Miller	I-pers
,	O
of	O
Alhallows	B-place
Barkin	I-place
,	O
for	O
feloniously	O
Stealing	O
a	O
Cheese	O
value	O
18	O
d.	O
the	O
Goods	O
of	O
John	B-pers
Whiten	I-pers
on	O
the	O
10th	O
of	O
March	O
last	O
.	O
James	O
Green	O
deposed	O
,	O
that	O
the	O
Prisoner	O
came	O
to	O
his	O
Master	O
(	O
Clendon	O
's	O
)	O
Shop	O
,	O
to	O
cheapen	O
Cheese	O
,	O
and	O
took	O
that	O
mentioned	O
in	O
the	O
Indictment	O
,	O
but	O
he	O
followed	O
and	O
took	O
it	O
from	O
her	O
.	O
which	O
she	O
owned	O
on	O
her	O
Tryal	O
,	O
saying	O
that	O
Poverty	O
brought	O
her	O
to	O
it	O
;	O
but	O
the	O
Evidence	O
not	O
being	O
sufficient	O
to	O
prove	O
Mr.	O
Whiten	O
's	O
Indictment	O
,	O
the	O
Jury	O
Acquitted	O
her	O
of	O
that	O
,	O
and	O
found	O
her	O
Guilty	O
of	O
the	O
former	O
to	O
the	O
value	O
of	O
10	O
d.	O
To	O
be	O
Whipt	O
.	O
Grace	B-pers
Woolley	I-pers
,	O
of	O
St.	B-place
Botolph	I-place
without	I-place
Bishopsgate	I-place
was	O
indicted	O
for	O
feloniously	O
stealing	O
19	O
Pound	O
weight	O
of	O
Hamborough	O
Linnen	O
Yarn	O
value	O
48s	O
.	O
the	O
Goods	O
of	O
William	B-pers
Cham	I-pers
,	O
in	O
the	O
Warehouse	O
of	O
Thomas	B-pers
Freeman	I-pers
,	O
on	O
the	O
10th	O
of	O
this	O
instant	O
April	O
.	O
Mr.	O
Freeman	O
deposed	O
,	O
that	O
the	O
Prisoner	O
workt	O
with	O
him	O
(	O
a	O
Thread	O
Throwster	O
)	O
took	O
Mr	O
,	O
Cham	O
's	O
Goods	O
out	O
of	O
his	O
Shop	O
,	O
and	O
was	O
found	O
with	O
some	O
of	O
the	O
Yarn	O
upon	O
her	O
.	O
Mr.	O
Pincock	O
deposed	O
,	O
that	O
the	O
Prisoner	O
brought	O
several	O
Parcels	O
to	O
his	O
House	O
which	O
being	O
of	O
several	O
sorts	O
he	O
examined	O
her	O
how	O
the	O
came	O
by	O
them	O
;	O
that	O
she	O
told	O
him	O
she	O
had	O
them	O
of	O
another	O
Woman	O
,	O
(	O
whom	O
she	O
did	O
not	O
know	O
where	O
to	O
find	O
)	O
and	O
that	O
she	O
lived	O
in	O
Crow-Alley	O
.	O
That	O
Mr.	O
Cham	O
came	O
to	O
his	O
House	O
to	O
ask	O
if	O
he	O
wanted	O
any	O
Linnen	O
Yarn	O
and	O
he	O
shewed	O
him	O
that	O
he	O
had	O
bought	O
of	O
the	O
Prisoner	O
,	O
who	O
described	O
and	O
owned	O
it	O
.	O
The	O
Yarn	O
was	O
produced	O
in	O
Court	O
and	O
swore	O
to	O
.	O
The	O
Prisoner	O
in	O
her	O
Defence	O
said	O
,	O
she	O
had	O
it	O
of	O
a	O
Young	O
Woman	O
who	O
lay	O
with	O
her	O
,	O
for	O
whom	O
she	O
had	O
paid	O
3	O
l.	O
10	O
s.	O
to	O
a	O
Tally	O
Man	O
,	O
who	O
gave	O
it	O
her	O
in	O
Consideration	O
thereof	O
when	O
she	O
went	O
into	O
the	O
Country	O
,	O
which	O
was	O
about	O
9	O
Months	O
ago	O
;	O
but	O
could	O
not	O
prove	O
it	O
.	O
The	O
Jury	O
considering	O
the	O
matter	O
found	O
her	O
Guilty	O
to	O
the	O
value	O
of	O
10	O
d.	O
Transportation	O
.	O
Jane	B-pers
Short	I-pers
of	O
St.	B-place
Vedast	I-place
alias	I-place
Foster	I-place
,	O
was	O
indicted	O
for	O
feloniously	O
stealing	O
5	O
yards	O
of	O
Ribbon	O
,	O
value	O
2	O
s.	O
6	O
d.	O
the	O
Goods	O
of	O
Elizabeth	B-pers
Hutton	I-pers
.	O
on	O
the	O
1st	O
of	O
this	O
Instant	O
April	O
.	O
Mary	B-pers
Hutton	I-pers
deposed	O
,	O
that	O
the	O
Prisoner	O
came	O
into	O
her	O
Mother	O
's	O
Shop	O
under	O
pretence	O
of	O
buying	O
Ribbon	O
;	O
that	O
she	O
reach	O
'd	O
her	O
down	O
7	O
pieces	O
,	O
and	O
she	O
(	O
the	O
Prisoner	O
)	O
made	O
bold	O
with	O
one	O
of	O
them	O
;	O
which	O
this	O
Evidence	O
perceiving	O
,	O
let	O
her	O
go	O
out	O
of	O
the	O
Shop	O
about	O
3	O
Doors	O
,	O
then	O
had	O
her	O
brought	O
back	O
,	O
and	O
took	O
the	O
Ribbon	O
out	O
of	O
her	O
Breast	O
.	O
The	O
Prisoner	O
denied	O
the	O
Fact	O
,	O
but	O
had	O
none	O
to	O
her	O
Reputation	O
.	O
The	O
Jury	O
found	O
her	O
Guilty	O
to	O
the	O
value	O
of	O
10	O
d.	O
Transportation	O
.	O
John	B-pers
Woodward	I-pers
of	O
St.	B-place
Peter	I-place
in	I-place
Cornhill	I-place
,	O
was	O
indicted	O
for	O
feloniously	O
stealing	O
24	O
Pound	O
of	O
Beef	O
,	O
value	O
5	O
s.	O
the	O
Goods	O
of	O
George	B-pers
Brooks	I-pers
,	O
on	O
the	O
14th	O
of	O
March	O
last	O
.	O
The	O
Prosecutor	O
deposed	O
that	O
the	O
Prisoner	O
took	O
the	O
Beef	O
off	O
his	O
Stall	O
,	O
and	O
that	O
he	O
took	O
it	O
upon	O
him	O
The	O
Jury	O
considering	O
the	O
matter	O
,	O
found	O
him	O
Guilty	O
to	O
the	O
value	O
of	O
10	O
d.	O
To	O
be	O
Whipt	O
.	O
Katherine	B-pers
Richmond	I-pers
,	O
of	O
St.	B-place
Mary	I-place
in	I-place
Aldermanbury	I-place
,	O
was	O
indicted	O
for	O
privately	O
stealing	O
a	O
Silver	O
Watch	O
and	O
Case	O
value	O
5	O
l.	O
on	O
the	O
6th	O
of	O
this	O
Instant	O
April	O
.	O
But	O
the	O
Evidence	O
not	O
being	O
sufficient	O
,	O
the	O
Jury	O
Acquitted	O
her	O
.	O
Susan	B-pers
Gitters	I-pers
of	O
St.	B-place
Stephen	I-place
in	I-place
Coleman-street	I-place
,	O
was	O
indicted	O
for	O
feloniously	O
stealing	O
6	O
Scarfs	O
and	O
4	O
Holland	O
Sheets	O
,	O
the	O
Goods	O
of	O
Edward	B-pers
Andrews	I-pers
,	O
on	O
the	O
20th	O
of	O
March	O
last	O
.	O
But	O
the	O
Evidence	O
not	O
being	O
sufficient	O
,	O
the	O
Jury	O
Acquitted	O
her	O
.	O
Batholomew	B-pers
Ward	I-pers
,	O
of	O
St.	B-place
Magnus	I-place
by	O
London-Bridge	B-place
.	O
was	O
indicted	O
for	O
privately	O
stealing	O
800	O
Pound	O
of	O
Steel	O
,	O
value	O
10	O
l.	O
and	O
400	O
Pound	O
Weight	O
of	O
Iron	O
Nails	O
value	O
8	O
l.	O
in	O
the	O
Warehouse	O
of	O
John	B-pers
Crawley	I-pers
,	O
Esq	O
;	O
on	O
the	O
19th	O
of	O
November	O
,	O
1717	O
,	O
but	O
the	O
Evidence	O
not	O
being	O
sufficient	O
,	O
the	O
Jury	O
Acquitted	O
him	O
.	O
