TOKEN	NE
AN	O
ACCOUNT	O
OF	O
THE	O
PROCEEDINGS	O
ON	O
THE	O
King	O
's	O
Commissions	O
Of	O
the	O
PEACE	O
,	O
And	O
Oyer	O
and	O
Terminer	O
,	O
and	O
Goal-delivery	O
of	O
Newgate	O
,	O
HELD	O
FOR	O
THE	O
City	O
of	O
London	O
,	O
and	O
County	O
of	O
Middlesex	O
,	O
AT	O
Justice-Hall	O
,	O
IN	O
THE	O
OLD-BAYLY	O
.	O
The	O
16	O
,	O
17	O
,	O
and	O
18th	O
.	O
Days	O
of	O
January	O
,	O
1683/4	O
.	O
And	O
in	O
the	O
35th	O
Year	O
of	O
His	O
Majesties	O
Reign	O
.	O
ON	O
Wednesday	O
,	O
the	O
16th	O
of	O
January	O
,	O
1684.	O
the	O
Quarter-Sessions	O
and	O
Goal	O
Delivery	O
of	O
Newgate	O
,	O
being	O
held	O
at	O
the	O
Old	O
Bayly	O
,	O
&	O
c	O
and	O
Pannels	O
Returned	O
(	O
for	O
the	O
several	O
Juries	O
)	O
called	O
over	O
,	O
William	B-pers
Scarlet	I-pers
,	O
late	O
of	O
London	O
,	O
Gent	O
.	O
was	O
first	O
brought	O
to	O
Trial	O
,	O
being	O
Indicted	O
for	O
Killing	O
Henry	B-pers
Dickenson	I-pers
,	O
in	O
Doctors	B-place
Commons	I-place
,	O
on	O
the	O
19th	O
of	O
October	O
last	O
,	O
in	O
the	O
Forenoon	O
,	O
when	O
the	O
Court	O
was	O
sitting	O
.	O
The	O
Witnesses	O
for	O
the	O
King	O
were	O
very	O
positive	O
,	O
that	O
Mr.	O
Scarlet	O
drew	O
his	O
Sword	O
first	O
,	O
and	O
without	O
any	O
opposition	O
run	O
Dickenson	O
through	O
And	O
Mr.	O
Dickenson	O
's	O
Brother	O
gave	O
Evidence	O
of	O
a	O
Difference	O
had	O
hapned	O
between	O
them	O
six	O
Weeks	O
before	O
,	O
by	O
reason	O
of	O
false	O
Dice	O
;	O
by	O
which	O
,	O
Dickenson	O
alledged	O
to	O
have	O
been	O
wronged	O
at	O
Play	O
,	O
either	O
by	O
Mr.	O
Scarlet	O
,	O
or	O
some	O
of	O
his	O
Companions	O
;	O
and	O
that	O
Mr.	O
Dickenson	O
had	O
thereupon	O
reported	O
Scarlet	O
to	O
be	O
a	O
Sharper	O
,	O
and	O
advised	O
all	O
his	O
Friends	O
to	O
have	O
a	O
care	O
of	O
coming	O
into	O
his	O
Company	O
:	O
To	O
revenge	O
which	O
Reproach	O
,	O
they	O
apprehended	O
that	O
Mr.	O
Scarlet	O
took	O
the	O
first	O
opportunity	O
to	O
Fight	O
and	O
Kill	O
him	O
.	O
On	O
the	O
other	O
hand	O
Mr.	O
Scarlet	O
produced	O
a	O
real	O
business	O
he	O
had	O
that	O
Day	O
to	O
be	O
at	O
Doctors	O
Commons	O
,	O
and	O
that	O
Mr.	O
Dickenson	O
meeting	O
him	O
,	O
first	O
drew	O
and	O
struck	O
him	O
.	O
Several	O
Witnesses	O
were	O
on	O
each	O
side	O
,	O
disagreeing	O
very	O
much	O
in	O
circumstances	O
;	O
and	O
in	O
conclusion	O
the	O
Jury	O
brought	O
it	O
in	O
Man	O
slaughter	O
.	O
Immediately	O
after	O
which	O
Mr.	O
Scarlet	O
himself	O
prayed	O
Judgment	O
:	O
But	O
an	O
Appeal	O
being	O
brought	O
by	O
the	O
deceased	O
's	O
Brother	O
,	O
as	O
next	O
Heir	O
,	O
the	O
same	O
was	O
allowed	O
;	O
and	O
he	O
thereupon	O
continued	O
in	O
Custody	O
.	O
John	B-pers
Valor	I-pers
,	O
Indicted	O
for	O
Stealing	O
a	O
Bag	O
of	O
Mony	O
out	O
of	O
Mr.	B-pers
Mincham	I-pers
a	O
Goldsmith	O
's	O
Shop	O
in	O
Fleet	B-place
street	I-place
,	O
of	O
about	O
Thirty	O
Pounds	O
,	O
on	O
the	O
24th	O
of	O
December	O
last	O
.	O
The	O
Goldsmiths	O
Servant	O
Swore	O
it	O
positively	O
,	O
That	O
he	O
being	O
telling	O
of	O
Mony	O
,	O
and	O
that	O
Bag	O
standing	O
by	O
him	O
,	O
Valor	O
came	O
running	O
into	O
the	O
Shop	O
,	O
snatch't	O
it	O
up	O
,	O
and	O
run	O
away	O
;	O
but	O
the	O
said	O
Servant	O
pursuing	O
him	O
speedily	O
,	O
overtook	O
and	O
seized	O
him	O
;	O
he	O
was	O
therefore	O
found	O
Guilty	O
.	O
[	O
Transportation	O
.	O
See	O
summary	O
.	O
]	O
Jacob	B-pers
Watkins	I-pers
,	O
Indicted	O
for	O
taking	O
a	O
Point	O
Crevat	O
off	O
the	O
Neck	O
of	O
George	B-pers
Spence	I-pers
,	O
as	O
he	O
was	O
coming	O
along	O
Thames-street	B-place
,	O
near	O
Ten	O
at	O
Night	O
;	O
being	O
seized	O
whilst	O
in	O
the	O
act	O
,	O
he	O
was	O
found	O
Guilty	O
.	O
[	O
Death	O
.	O
See	O
summary	O
.	O
]	O
William	B-pers
Bampfield	I-pers
,	O
Indicted	O
for	O
taking	O
a	O
Silver-handled	O
Sword	O
,	O
from	O
the	O
side	O
of	O
Richard	B-pers
Rolson	I-pers
,	O
as	O
he	O
was	O
passing	O
along	O
Cheapside	B-place
,	O
was	O
found	O
Guilty	O
.	O
[	O
Death	O
.	O
See	O
summary	O
.	O
]	O
Edward	B-pers
Stringer	I-pers
,	O
Indicted	O
for	O
Stealing	O
Twenty	O
eight	O
Yards	O
of	O
Linen	O
Cloth	O
,	O
from	O
a	O
Shopkeeper	B-pers
in	O
Cornhill	B-place
:	O
It	O
appeared	O
that	O
Stringer	O
and	O
another	O
came	O
in	O
pretending	O
to	O
Buy	O
Cloth	O
;	O
but	O
disliking	O
what	O
was	O
shewn	O
them	O
,	O
while	O
other	O
sorts	O
were	O
looking	O
out	O
,	O
the	O
other	O
person	O
run	O
away	O
with	O
the	O
Piece	O
of	O
Cloth	O
:	O
however	O
,	O
it	O
appearing	O
they	O
were	O
companions	O
therein	O
,	O
Stringer	O
was	O
found	O
Guilty	O
.	O
[	O
Branding	O
.	O
See	O
summary	O
.	O
]	O
John	B-pers
Bedford	I-pers
Indicted	O
for	O
breaking	O
in	O
at	O
the	O
Window	O
of	O
Jos	B-pers
.	I-pers
Hays	I-pers
,	O
with	O
intent	O
to	O
rob	O
the	O
House	O
;	O
the	O
same	O
being	O
in	O
the	O
dead	O
of	O
the	O
Night	O
,	O
was	O
discovered	O
by	O
the	O
Watchman	O
,	O
and	O
he	O
taken	O
in	O
the	O
said	O
House	O
;	O
he	O
is	O
found	O
Guilty	O
of	O
Felony	O
and	O
Burglary	O
.	O
Margaret	B-pers
Paul	I-pers
having	O
been	O
a	O
Servant	O
at	O
a	O
House	O
in	O
the	O
Parish	B-place
of	I-place
St.	I-place
Mary	I-place
le	I-place
Bow	I-place
,	O
London	O
,	O
for	O
about	O
three	O
Weeks	O
,	O
took	O
an	O
opportunity	O
,	O
when	O
her	O
Master	B-pers
and	O
Mistress	B-pers
were	O
gone	O
to	O
bury	O
a	O
Child	O
,	O
to	O
break	O
open	O
some	O
Drawers	O
,	O
steal	O
out	O
37	O
s.	O
in	O
Money	O
,	O
also	O
her	O
Mistresses	O
Gown	O
,	O
