TOKEN	NE
THE	O
TRUE	O
NARRATIVE	O
OF	O
THE	O
PROCEEDINGS	O
AT	O
THE	O
SESSIONS	O
HOUSE	O
IN	O
The	O
Old-Baily	O
,	O
Which	O
began	O
on	O
Wednesday	O
the	O
6.	O
of	O
this	O
Instant	O
December	O
,	O
and	O
ended	O
the	O
8.	O
following	O
.	O
Giving	O
an	O
Account	O
of	O
most	O
of	O
the	O
Remarkable	O
Tryals	O
there	O
,	O
viz	O
.	O
For	O
Murthers	O
,	O
Fellonies	O
,	O
Burglaries	O
,	O
&	O
c.	O
With	O
a	O
particular	O
Relation	O
of	O
their	O
Names	O
,	O
and	O
the	O
Places	O
where	O
the	O
several	O
Facts	O
were	O
Committed	O
,	O
with	O
the	O
Number	O
of	O
those	O
Condemned	O
to	O
Dye	O
,	O
Burnt	O
in	O
the	O
Hand	O
,	O
and	O
to	O
be	O
Whipt	O
.	O
Decemb	O
.	O
6	O
.	O
1682	O
.	O
THis	O
day	O
the	O
Sessions	O
of	O
Oyer	O
and	O
Terminer	O
,	O
began	O
for	O
the	O
City	O
of	O
London	O
and	O
County	O
of	O
Middlesex	O
,	O
and	O
Goal-Delivery	O
of	O
Newgate	O
,	O
where	O
after	O
Proclamation	O
made	O
,	O
the	O
Jurys	O
were	O
called	O
over	O
,	O
and	O
24	O
Sworn	O
,	O
to	O
Try	O
the	O
issues	O
between	O
the	O
King	O
and	O
the	O
Prisoners	O
,	O
viz	O
.	O
Twelve	O
for	O
London	O
and	O
Twelve	O
for	O
Middlesex	O
,	O
after	O
which	O
,	O
the	O
Court	O
proceeded	O
to	O
Tryals	O
as	O
followth	O
.	O
William	B-pers
Trumper	I-pers
and	O
Edward	B-pers
Dicks	I-pers
,	O
were	O
found	O
Guilty	O
of	O
breaking	O
open	O
the	O
House	O
of	O
Robert	B-pers
Bodington	I-pers
,	O
Merchant	O
,	O
and	O
taking	O
from	O
thence	O
a	O
Bil	O
of	O
silk	O
to	O
the	O
Value	O
of	O
100	O
pounds	O
.	O
[	O
Branding	O
.	O
See	O
summary	O
.	O
]	O
Thomas	B-pers
Friend	I-pers
,	O
brought	O
from	O
the	O
Marshelsea	O
in	O
Southwark	O
,	O
was	O
Convicted	O
of	O
Stealing	O
a	O
Silver	O
Tankard	O
.	O
[	O
Branding	O
.	O
See	O
summary	O
.	O
]	O
John	B-pers
Price	I-pers
was	O
Cast	O
for	O
a	O
Silver	O
Tankard	O
which	O
he	O
Stole	O
from	O
Thomas	B-pers
Price	I-pers
,	O
of	O
six	O
pound	O
Value	O
,	O
and	O
another	O
from	O
Captain	B-pers
Love	I-pers
,	O
of	O
the	O
Value	O
of	O
five	O
pound	O
.	O
[	O
Branding	O
.	O
See	O
summary	O
.	O
]	O
Samuel	B-pers
Dossey	I-pers
was	O
Indicted	O
for	O
Felloniously	O
Stealing	O
out	O
of	O
his	O
Master	B-pers
s	O
Trunck	O
a	O
considerable	O
Sum	O
in	O
Gold	O
and	O
Silver	O
,	O
with	O
Gold-Rings	O
,	O
&	O
c.	O
of	O
which	O
he	O
was	O
Convicted	O
.	O
[	O
Branding	O
.	O
See	O
summary	O
.	O
]	O
George	B-pers
Robinson	I-pers
was	O
Convicted	O
of	O
four	O
Trespasses	O
,	O
for	O
Counterfeiting	O
four	O
several	O
Bills	O
in	O
October	O
last	O
,	O
directed	O
to	O
Mr.	O
Minga	O
,	O
to	O
which	O
he	O
Counterfeited	O
the	O
Hands	O
of	O
Mr.	O
Marmion	O
,	O
Mr.	O
Beaumont	O
,	O
Mr.	O
Ditton	O
,	O
and	O
Mr.	O
Wyat	O
;	O
the	O
first	O
for	O
the	O
Sum	O
of	O
100	O
l.	O
the	O
second	O
for	O
70	O
l.	O
the	O
third	O
for	O
75	O
l.	O
and	O
the	O
last	O
for	O
50	O
l.	O
[	O
Pillory	O
.	O
See	O
summary	O
.	O
]	O
[	O
Fine	O
.	O
See	O
summary	O
.	O
]	O
John	B-pers
Bates	I-pers
was	O
by	O
his	O
own	O
Confession	O
Convicted	O
of	O
Stealing	O
a	O
Silver	O
Tankard	O
