TOKEN	NE
THE	O
PROCEEDINGS	O
ON	O
THE	O
KING	O
'S	O
Commissions	O
of	O
the	O
PEACE	O
,	O
and	O
Oyer	O
and	O
Terminer	O
,	O
HELD	O
FOR	O
THE	O
CITY	O
of	O
LONDON	O
,	O
AND	O
County	O
of	O
MIDDLESEX	O
,	O
AT	O
JUSTICE-HALL	O
in	O
the	O
Old-Baily	O
,	O
on	O
FRIDAY	O
January	O
16	O
,	O
SATURDAY	O
17	O
,	O
and	O
MONDAY	O
19	O
.	O
In	O
the	O
20th	O
Year	O
of	O
His	O
MAJESTY	O
'S	O
Reign	O
.	O
BEING	O
THE	O
Second	O
SESSIONS	O
in	O
the	O
MAYORALTY	O
OF	O
THE	O
Right	O
Honourable	O
William	B-pers
Benn	I-pers
,	O
Esq	O
;	O
LORD-MAYOR	O
of	O
the	O
CITY	O
of	O
LONDON	O
.	O
NUMBER	O
II	O
.	O
LONDON	O
:	O
Printed	O
for	O
J.	O
HINTON	O
,	O
at	O
the	O
King's-Arms	O
in	O
St	O
Paul	O
's	O
Church-Yard	O
.	O
1746	O
.	O
[	O
Price	O
Six-pence	O
.	O
]	O
THE	O
PROCEEDINGS	O
ON	O
THE	O
King	O
's	O
Commissions	O
of	O
the	O
Peace	O
,	O
and	O
Oyer	O
and	O
Terminer	O
,	O
held	O
for	O
the	O
City	O
of	O
LONDON	O
,	O
&	O
c.	O
BEFORE	O
the	O
Right	O
Honourable	O
WILLIAM	B-pers
BENN	I-pers
,	O
Esq	O
;	O
Lord-Mayor	O
of	O
the	O
City	O
of	O
London	O
,	O
the	O
Lord	O
Chief	O
Baron	B-pers
PARKER	I-pers
,	O
Mr	O
Justice	O
FOSTER	O
,	O
Mr	O
Baron	B-pers
CLIVE	I-pers
,	O
JOHN	B-pers
STRACEY	I-pers
,	O
Esq	O
;	O
Recorder	O
,	O
and	O
others	O
of	O
His	O
Majesty	O
's	O
Justices	O
of	O
Oyer	O
and	O
Terminer	O
for	O
the	O
City	O
of	O
London	O
,	O
and	O
Justices	O
of	O
Goal-Delivery	O
of	O
Newgate	O
,	O
holden	O
for	O
the	O
said	O
City	O
,	O
and	O
Country	O
of	O
Middlesex	O
.	O
London	O
Jury	O
.	O
Robert	B-pers
Ramshire	I-pers
,	O
Robert	B-pers
Ware	I-pers
,	O
John	B-pers
Long	I-pers
,	O
Charles	B-pers
Stot	I-pers
,	O
Joseph	B-pers
Hunt	I-pers
,	O
Martin	B-pers
Wardell	I-pers
,	O
John	B-pers
Goodale	I-pers
,	O
Charles	B-pers
Seamack	I-pers
,	O
George	B-pers
Chamberlain	I-pers
,	O
John	B-pers
Jones	I-pers
,	O
Patrick	B-pers
Hawes	I-pers
,	O
Thomas	B-pers
Lee	I-pers
.	O
Middlesex	O
Jury	O
.	O
William	B-pers
Bilson	I-pers
,	O
Samuel	B-pers
Warburton	I-pers
,	O
John	B-pers
West	I-pers
,	O
William	B-pers
Rhodes	I-pers
,	O
Edmund	B-pers
Rabbitts	I-pers
,	O
William	B-pers
Brown	I-pers
,	O
John	B-pers
Girdler	I-pers
,	O
John	B-pers
Hughs	I-pers
,	O
Joshua	B-pers
Cradock	I-pers
,	O
Edward	B-pers
Tost	I-pers
,	O
William	B-pers
Bracket	I-pers
,	O
Henry	B-pers
Thorn	I-pers
,	O
68	O
.	O
+	O
Anne	B-pers
Boswell	I-pers
,	O
in	O
the	O
Parish	O
of	O
Whitechapel	B-place
,	O
wife	O
of	O
the	O
late	O
Henry	B-pers
Boswell	I-pers
,	O
not	O
having	O
the	O
Fear	O
of	O
God	O
before	O
her	O
Eyes	O
,	O
being	O
moved	O
by	O
the	O
Instigation	O
of	O
the	O
Devil	O
,	O
the	O
said	O
Anne	O
,	O
being	O
the	O
Wife	O
of	O
the	O
said	O
Henry	O
,	O
in	O
and	O
upon	O
the	O
same	O
Henry	O
her	O
Husband	O
,	O
feloniously	O
and	O
traiterously	O
did	O
make	O
an	O
Assault	O
,	O
she	O
the	O
said	O
Anne	O
,	O
with	O
a	O
Knife	O
,	O
upon	O
the	O
Back	O
of	O
the	O
said	O
Henry	O
,	O
between	O
the	O
5th	O
and	O
6th	O
Rib	O
,	O
with	O
Malice	O
aforethought	O
,	O
did	O
give	O
one	O
mortal	O
Wound	O
,	O
the	O
Depth	O
of	O
four	O
Inches	O
and	O
an	O
Half	O
,	O
of	O
which	O
Wound	O
he	O
languished	O
till	O
he	O
died	O
,	O
&	O
c.	O
Oct.	O
28	O
.	O
Court	O
to	O
John	B-pers
Marlow	I-pers
.	O
Give	O
an	O
Account	O
of	O
what	O
you	O
know	O
of	O
the	O
Fact	O
the	O
Prisoner	O
is	O
charged	O
with	O
.	O
Marlow	O
.	O
Please	O
you	O
,	O
my	O
Lord	O
,	O
I	O
was	O
in	O
the	O
House	O
some	O
Time	O
.	O
Court	O
.	O
First	O
tell	O
the	O
Time	O
and	O
Place	O
.	O
Marlow	O
.	O
'T	O
is	O
at	O
the	B-place
Sign	I-place
of	I-place
the	I-place
Three-Tuns	I-place
in	I-place
Ayloff-street	I-place
,	I-place
Goodmans-fields	I-place
.	O
On	O
the	O
28th	O
of	O
October	O
I	O
was	O
in	O
the	O
House	O
;	O
the	O
deceased	O
went	O
down	O
to	O
draw	O
me	O
half	O
a	O
Pint	O
of	O
Twopenny	O
;	O
while	O
he	O
was	O
gone	O
for	O
the	O
Beer	O
,	O
his	O
Wife	O
went	O
backward	O
;	O
whilst	O
she	O
was	O
gone	O
backward	O
,	O
he	O
brought	O
the	O
half	O
Pint	O
of	O
Twopenny	O
;	O
I	O
was	O
standing	O
with	O
my	O
Back	O
to	O
the	O
Fire	O
;	O
the	O
deceased	O
,	O
he	O
went	O
backward	O
also	O
,	O
and	O
in	O
about	O
four	O
or	O
five	O
Minutes	O
Time	O
,	O
I	O
heard	O
the	O
Cry	O
of	O
Murder	O
;	O
it	O
was	O
a	O
Woman	O
's	O
Voice	O
,	O
and	O
I	O
thought	O
it	O
to	O
be	O
the	O
Prisoner	O
at	O
the	O
Bar	O
:	O
There	O
was	O
a	O
Man	O
that	O
was	O
in	O
Company	O
with	O
me	O
,	O
that	O
I	O
believe	O
to	O
be	O
fuddled	O
,	O
he	O
started	O
up	O
immediately	O
at	O
the	O
Cry	O
of	O
Murder	O
!	O
Q	O
.	O
Is	O
that	O
Man	O
here	O
?	O
Marlow	O
.	O
No	O
,	O
my	O
Lord	O
;	O
when	O
the	O
deceased	O
had	O
been	O
gone	O
backward	O
about	O
the	O
Space	O
of	O
four	O
or	O
five	O
Minutes	O
,	O
he	O
came	O
back	O
in	O
his	O
Shirt	O
;	O
he	O
came	O
towards	O
me	O
,	O
and	O
went	O
up	O
three	O
or	O
four	O
Stairs	O
,	O
and	O
put	O
his	O
Hand	O
upon	O
the	O
Banister	O
,	O
he	O
turns	O
his	O
Face	O
round	O
to	O
me	O
,	O
and	O
says	O
,	O
my	O
Wife	O
has	O
stabbed	O
,	O
killed	O
,	O
or	O
murdered	O
me	O
,	O
one	O
of	O
these	O
three	O
things	O
he	O
said	O
,	O
but	O
which	O
I	O
ca	O
n't	O
positively	O
say	O
.	O
He	O
turned	O
to	O
me	O
,	O
and	O
showed	O
me	O
his	O
Back	O
,	O
the	O
upper	O
Part	O
of	O
his	O
Back	O
was	O
all	O
bloody	O
.	O
Q	O
.	O
Did	O
you	O
see	O
the	O
Wound	O
?	O
Marlow	O
.	O
No	O
,	O
my	O
Lord	O
,	O
he	O
being	O
at	O
some	O
Distance	O
from	O
me	O
,	O
he	O
turned	O
his	O
Back	O
again	O
,	O
and	O
went	O
up	O
Stairs	O
.	O
I	O
was	O
in	O
a	O
great	O
Surprize	O
;	O
I	O
drank	O
the	O
remaining	O
Part	O
of	O
my	O
half	O
Pint	O
of	O
Twopenny	O
,	O
and	O
came	O
out	O
of	O
the	O
House	O
;	O
when	O
I	O
came	O
away	O
,	O
coming	O
out	O
of	O
Doors	O
,	O
not	O
seeing	O
the	O
deceased	O
's	O
Wife	O
,	O
nor	O
knowing	O
which	O
way	O
she	O
came	O
by	O
me	O
,	O
I	O
thought	O
she	O
might	O
be	O
backward	O
;	O
but	O
when	O
I	O
had	O
gone	O
about	O
five	O
or	O
six	O
Yards	O
from	O
the	O
Door	O
,	O
I	O
saw	O
the	O
deceased	O
's	O
Wife	O
,	O
the	O
Prisoner	O
,	O
I	O
heard	O
her	O
cry	O
out	O
,	O
That	O
she	O
had	O
murdered	O
or	O
stabbed	O
her	O
Husband	O
.	O
Q	O
.	O
To	O
what	O
Purpose	O
did	O
she	O
make	O
that	O
Exclamation	O
?	O
Marlow	O
.	O
I	O
suppose	O
she	O
went	O
to	O
call	O
a	O
Surgeon	O
.	O
I	O
was	O
reading	O
the	O
News-paper	O
,	O
and	O
she	O
might	O
get	O
by	O
me	O
.	O
I	O
did	O
not	O
think	O
she	O
was	O
gone	O
out	O
of	O
the	O
House	O
,	O
I	O
thought	O
she	O
had	O
been	O
with	O
the	O
Man	O
that	O
went	O
up	O
on	O
the	O
crying	O
of	O
Murder	O
.	O
When	O
I	O
came	O
out	O
,	O
I	O
saw	O
several	O
Women	O
with	O
her	O
,	O
up	O
in	O
Arms	O
as	O
it	O
were	O
.	O
Q	O
.	O
Have	O
you	O
any	O
thing	O
more	O
to	O
say	O
?	O
Marlow	O
.	O
Nothing	O
more	O
,	O
my	O
Lord	O
,	O
that	O
is	O
the	O
Truth	O
I	O
can	O
stand	O
too	O
.	O
Court	O
to	O
George	B-pers
Gowry	I-pers
.	O
Give	O
an	O
Account	O
of	O
this	O
Matter	O
.	O
Gowry	O
.	O
Upon	O
the	O
28th	O
of	O
October	O
,	O
between	O
twelve	O
and	O
one	O
o'Clock	O
in	O
the	O
Afternoon	O
,	O
this	O
Prisoner	O
at	O
the	O
Bar	O
called	O
me	O
,	O
and	O
told	O
me	O
she	O
had	O
stabbed	O
and	O
murdered	O
her	O
Husband	O
,	O
and	O
desired	O
I	O
would	O
come	O
to	O
his	O
Assistance	O
;	O
when	O
I	O
came	O
there	O
,	O
I	O
found	O
him	O
standing	O
upon	O
the	O
Floor	O
.	O
Q	O
.	O
Was	O
he	O
above	O
Stairs	O
or	O
below	O
?	O
Gowry	O
.	O
I	O
found	O
him	O
below	O
Stairs	O
,	O
standing	O
upon	O
the	O
Floor	O
with	O
a	O
Knife	O
in	O
his	O
Hand	O
,	O
and	O
he	O
told	O
me	O
that	O
was	O
the	O
Knife	O
that	O
his	O
Wife	O
stabbed	O
him	O
with	O
,	O
he	O
desired	O
me	O
that	O
I	O
would	O
take	O
care	O
of	O
it	O
;	O
immediately	O
he	O
went	O
up	O
Stairs	O
,	O
and	O
desired	O
me	O
to	O
come	O
after	O
him	O
,	O
which	O
I	O
did	O
;	O
when	O
I	O
came	O
there	O
,	O
I	O
examined	O
the	O
Wound	O
slightly	O
,	O
and	O
found	O
it	O
was	O
very	O
dangerous	O
.	O
I	O
stopped	O
the	O
bleeding	O
,	O
in	O
order	O
to	O
get	O
a	O
proper	O
Surgeon	O
to	O
my	O
Assistance	O
.	O
Court	O
.	O
Describe	O
the	O
Wound	O
.	O
Gowry	O
.	O
The	O
Wound	O
was	O
under	O
the	O
Right-Shoulder	O
,	O
between	O
the	O
5th	O
and	O
6th	O
Rib	O
.	O
Q	O
.	O
How	O
deep	O
was	O
the	O
Wound	O
?	O
Gowry	O
.	O
I	O
could	O
not	O
justly	O
tell	O
then	O
,	O
but	O
it	O
appeared	O
since	O
about	O
five	O
Inches	O
.	O
Q	O
.	O
What	O
have	O
you	O
further	O
to	O
say	O
?	O
Gowry	O
.	O
I	O
have	O
nothing	O
further	O
,	O
but	O
I	O
went	O
for	O
a	O
Surgeon	O
to	O
my	O
Assistance	O
,	O
but	O
when	O
I	O
came	O
back	O
,	O
I	O
did	O
not	O
do	O
any	O
thing	O
.	O
-	O
Harrison	O
,	O
Surgeon	O
.	O
My	O
Lord	O
